Date,Firm,To Grade,From Grade,Action,ABV
2019-08-26,Stephens & Co.,Overweight,,init,KRUS
2019-08-26,BMO Capital,Outperform,,init,KRUS
2019-08-26,BTIG,Buy,,init,KRUS
2019-09-09,Maxim Group,Buy,,init,KRUS
2020-04-15,BMO Capital,Outperform,,main,KRUS
2020-07-10,Craig-Hallum,Hold,Buy,down,KRUS
2020-11-17,Roth Capital,Buy,,main,KRUS
2020-11-17,Stephens & Co.,Overweight,,main,KRUS
2021-01-07,Stephens & Co.,Overweight,,main,KRUS
2021-01-12,Craig-Hallum,Buy,Hold,up,KRUS
2021-01-12,Roth Capital,Buy,,main,KRUS
2021-01-26,Stephens & Co.,Overweight,,main,KRUS
2021-04-14,Roth Capital,Buy,,reit,KRUS
2021-05-10,BMO Capital,Outperform,,main,KRUS
2021-07-14,Roth Capital,Buy,,main,KRUS
2021-08-02,William Blair,Outperform,,init,KRUS
2021-11-15,Stephens & Co.,Overweight,,main,KRUS
