Date,Firm,To Grade,From Grade,Action,ABV
2013-04-03,Sidoti & Co.,Neutral,,init,CWCO
2013-06-07,Roth Capital,Buy,,init,CWCO
2013-10-14,Brean Capital,Hold,Buy,down,CWCO
2014-06-02,Brean Capital,Buy,Hold,up,CWCO
2014-11-12,Brean Capital,Buy,,main,CWCO
2020-07-07,Janney Capital,Neutral,Buy,down,CWCO
