Date,Firm,To Grade,From Grade,Action,ABV
2012-02-21,JP Morgan,Overweight,,up,UNM
2012-03-08,Bank oferica,Buy,,main,UNM
2012-05-10,Evercore Partners,Equal-Weight,,down,UNM
2012-07-02,Barclays,Equal-Weight,,main,UNM
2012-07-18,UBS,Buy,,init,UNM
2012-08-10,UBS,Buy,,main,UNM
2012-10-01,Barclays,Equal-Weight,,main,UNM
2013-01-08,Deutsche Bank,Buy,,init,UNM
2013-01-10,Citigroup,Neutral,,init,UNM
2013-01-23,Barclays,Overweight,Equal-Weight,up,UNM
2013-01-23,Barclays,Overweight,Equal-weight,up,UNM
2013-02-13,SunTrust Robinson Humphrey,Buy,Neutral,up,UNM
2013-03-19,Bank of America,Neutral,Buy,down,UNM
2013-03-21,Deutsche Bank,Buy,,main,UNM
2013-04-03,JP Morgan,Neutral,Overweight,down,UNM
2013-05-06,Deutsche Bank,Hold,Buy,down,UNM
2013-05-16,Credit Suisse,Underperform,Neutral,down,UNM
2013-07-18,Deutsche Bank,Hold,,main,UNM
2013-11-05,Sterne Agee,Buy,Neutral,up,UNM
2013-11-06,Deutsche Bank,Hold,,main,UNM
2013-11-15,Deutsche Bank,Hold,,main,UNM
2014-04-07,Citigroup,Neutral,,main,UNM
2014-05-08,Keefe Bruyette & Woods,Market Perform,,init,UNM
2014-07-01,JP Morgan,Neutral,,main,UNM
2014-07-09,Citigroup,Neutral,,main,UNM
2014-07-14,Deutsche Bank,Hold,,main,UNM
2014-07-31,Credit Suisse,Underperform,,main,UNM
2014-08-04,Bank of America,Buy,Neutral,up,UNM
2014-10-13,Sterne Agee,Neutral,,main,UNM
2014-10-20,Raymond James,Outperform,Market Perform,up,UNM
2014-12-19,Compass Point,Buy,Neutral,up,UNM
2014-12-19,Keefe Bruyette & Woods,Market Perform,,main,UNM
2015-01-07,Deutsche Bank,Hold,,main,UNM
2015-02-03,Jefferies,Buy,,init,UNM
2015-02-09,Deutsche Bank,Hold,,main,UNM
2015-04-09,Deutsche Bank,Hold,,main,UNM
2015-05-15,Goldman Sachs,Neutral,,init,UNM
2015-06-02,PiperJaffray,Overweight,,init,UNM
2015-07-02,Citigroup,Neutral,,main,UNM
2015-07-15,Deutsche Bank,Hold,,main,UNM
2015-10-12,Keefe Bruyette & Woods,Market Perform,,main,UNM
2015-12-03,Bank of America,Neutral,Buy,down,UNM
2016-01-14,Deutsche Bank,Hold,,main,UNM
2016-02-08,FBR Capital,Market Perform,,main,UNM
2016-06-29,Bank of America,Underperform,Neutral,down,UNM
2016-07-07,Citigroup,Neutral,,main,UNM
2016-07-07,Deutsche Bank,Hold,,main,UNM
2016-07-15,Goldman Sachs,Sell,Neutral,down,UNM
2016-07-28,Morgan Stanley,Equal-Weight,,main,UNM
2016-09-23,Wells Fargo,Market Perform,,init,UNM
2016-09-23,Goldman Sachs,Sell,,main,UNM
2016-11-28,Compass Point,Neutral,Buy,down,UNM
2016-12-09,RBC Capital,Sector Perform,Outperform,down,UNM
2017-01-26,Citigroup,Buy,,init,UNM
2017-03-13,Citigroup,Neutral,Buy,down,UNM
2017-08-11,Barclays,Overweight,,main,UNM
2017-10-05,Morgan Stanley,Equal-Weight,,main,UNM
2017-10-18,Goldman Sachs,Sell,,init,UNM
2017-11-06,B. Riley FBR,Neutral,Sell,up,UNM
2018-02-13,B. Riley FBR,Buy,Neutral,up,UNM
2018-03-02,UBS,Neutral,,init,UNM
2018-04-05,Morgan Stanley,Equal-Weight,Equal-Weight,main,UNM
2018-05-02,Morgan Stanley,Equal-Weight,Equal-Weight,main,UNM
2018-05-03,Deutsche Bank,Hold,Hold,main,UNM
2018-07-09,Barclays,Overweight,Overweight,main,UNM
2019-01-02,JP Morgan,Neutral,Neutral,main,UNM
2019-07-10,Credit Suisse,Underperform,,init,UNM
2019-07-10,Morgan Stanley,Equal-Weight,,main,UNM
2019-08-20,Morgan Stanley,Equal-Weight,,main,UNM
2019-09-13,Citigroup,Neutral,,main,UNM
2020-01-23,B of A Securities,Underperform,,main,UNM
2020-03-11,Credit Suisse,Neutral,Underperform,up,UNM
2020-03-17,Morgan Stanley,Equal-Weight,,main,UNM
2020-05-05,Morgan Stanley,Equal-Weight,,main,UNM
2020-05-05,JP Morgan,Neutral,,main,UNM
2020-05-06,SunTrust Robinson Humphrey,Buy,,main,UNM
2020-07-06,Morgan Stanley,Equal-Weight,,main,UNM
2020-08-20,Morgan Stanley,Equal-Weight,,main,UNM
2020-10-06,Morgan Stanley,Equal-Weight,,main,UNM
2020-11-18,Morgan Stanley,Equal-Weight,,main,UNM
2021-01-08,Evercore ISI Group,In-Line,Underperform,up,UNM
2021-01-15,Morgan Stanley,Equal-Weight,,main,UNM
2021-02-25,Morgan Stanley,Equal-Weight,,main,UNM
2021-04-01,Morgan Stanley,Equal-Weight,,main,UNM
2021-05-19,Morgan Stanley,Equal-Weight,,main,UNM
2021-06-21,Citigroup,Neutral,,main,UNM
2021-07-15,Morgan Stanley,Equal-Weight,,main,UNM
2021-10-26,Barclays,Underweight,,main,UNM
2021-12-03,Goldman Sachs,Buy,,init,UNM
2022-01-11,Barclays,Underweight,,main,UNM
2022-01-21,Wolfe Research,Peer Perform,,init,UNM
