Date,Firm,To Grade,From Grade,Action,ABV
2012-04-12,Deutsche Bank,Hold,,main,CB
2012-10-01,JP Morgan,Underweight,,main,CB
2012-10-01,Barclays,Overweight,,main,CB
2012-10-12,Citigroup,Neutral,,main,CB
2012-10-15,Deutsche Bank,Hold,,main,CB
2012-10-26,Credit Suisse,Outperform,,main,CB
2012-11-16,Deutsche Bank,Hold,,main,CB
2012-12-19,Morgan Stanley,Equal-Weight,Overweight,down,CB
2013-02-01,UBS,Buy,,main,CB
2013-02-01,Credit Suisse,Outperform,,main,CB
2013-02-01,Deutsche Bank,Buy,Hold,up,CB
2013-04-23,William Blair,Market Perform,Underperform,up,CB
2013-04-30,Credit Suisse,Outperform,,main,CB
2013-06-05,Nomura,Neutral,,init,CB
2013-07-26,Nomura,Neutral,,main,CB
2013-08-05,Deutsche Bank,Hold,Buy,down,CB
2013-10-25,Nomura,Neutral,,main,CB
2014-01-03,Janney Capital,Neutral,Buy,down,CB
2014-01-07,Barclays,Equal-Weight,Overweight,down,CB
2014-01-17,Keefe Bruyette & Woods,Underperform,Market Perform,down,CB
2014-01-31,UBS,Buy,,main,CB
2014-02-12,Citigroup,Sell,,init,CB
2014-03-31,Barclays,Equal-Weight,,main,CB
2014-04-15,Citigroup,Sell,,main,CB
2014-04-25,Nomura,Neutral,,main,CB
2014-04-25,Nomura,Neutral,,main,CB
2014-04-25,Deutsche Bank,Hold,,main,CB
2014-07-25,UBS,Buy,,main,CB
2014-07-25,Deutsche Bank,Hold,,main,CB
2014-07-25,Barclays,Equal-Weight,,main,CB
2014-10-08,Citigroup,Sell,,main,CB
2014-10-24,Keefe Bruyette & Woods,Underperform,,main,CB
2014-12-09,JP Morgan,Underweight,,init,CB
2015-01-08,Barclays,Equal-Weight,,main,CB
2015-01-30,Citigroup,Sell,,main,CB
2015-01-30,Deutsche Bank,Hold,,main,CB
2015-02-17,Citigroup,Neutral,Sell,up,CB
2015-02-18,Citigroup,Neutral,,main,CB
2015-03-20,Keefe Bruyette & Woods,Underperform,,main,CB
2015-04-01,Credit Suisse,Outperform,,init,CB
2015-04-24,Citigroup,Neutral,,main,CB
2015-06-05,Keefe Bruyette & Woods,Market Perform,Underperform,up,CB
2015-07-02,RBC Capital,Sector Perform,,main,CB
2015-07-02,Barclays,Equal-Weight,,main,CB
2015-07-06,Keefe Bruyette & Woods,Outperform,Market Perform,up,CB
2015-07-15,Citigroup,Neutral,,main,CB
2015-07-24,Janney Capital,Buy,Neutral,up,CB
2015-07-31,Bernstein,Outperform,Market Perform,up,CB
2015-09-21,Sterne Agee CRT,Buy,,init,CB
2016-01-22,Deutsche Bank,Hold,,main,CB
2016-01-27,Sandler O'Neill,Buy,Hold,up,CB
2016-04-08,Citigroup,Neutral,,main,CB
2016-05-05,JMP Securities,Market Outperform,,main,CB
2016-05-05,Credit Suisse,Outperform,,main,CB
2016-05-12,Deutsche Bank,Hold,,main,CB
2016-07-11,BMO Capital,Market Perform,Outperform,down,CB
2016-07-28,Morgan Stanley,Overweight,,main,CB
2016-09-30,Barclays,Overweight,,main,CB
2016-11-15,Goldman Sachs,Neutral,Buy,down,CB
2016-11-17,William Blair,Underperform,Market Perform,down,CB
2017-07-13,Citigroup,Neutral,,main,CB
2017-07-27,Raymond James,Outperform,,main,CB
2017-09-19,UBS,Buy,,main,CB
2017-10-30,Citigroup,Neutral,,main,CB
2017-10-31,Citigroup,Neutral,,main,CB
2017-11-01,UBS,Buy,,main,CB
2017-11-08,JP Morgan,Overweight,Neutral,up,CB
2017-12-04,Goldman Sachs,Buy,,init,CB
2017-12-19,Credit Suisse,Neutral,Outperform,down,CB
2018-02-20,Barclays,Overweight,Overweight,main,CB
2018-03-29,Deutsche Bank,Hold,Hold,main,CB
2018-04-06,Argus,Hold,,init,CB
2018-04-10,Citigroup,Buy,Buy,main,CB
2018-05-01,Citigroup,Buy,Buy,main,CB
2018-06-18,Goldman Sachs,Neutral,Buy,down,CB
2018-06-27,Atlantic Equities,Neutral,Underweight,up,CB
2018-07-09,Barclays,Overweight,Overweight,main,CB
2018-07-12,Citigroup,Buy,Buy,main,CB
2018-07-30,Citigroup,Buy,Buy,main,CB
2018-08-07,Credit Suisse,Neutral,,init,CB
2018-08-14,Deutsche Bank,Sell,Hold,down,CB
2018-10-12,Citigroup,Buy,Buy,main,CB
2018-10-25,Citigroup,Buy,Buy,main,CB
2018-11-14,Morgan Stanley,Overweight,Overweight,main,CB
2018-12-04,Deutsche Bank,Sell,Sell,main,CB
2019-01-07,Deutsche Bank,Sell,Sell,main,CB
2019-01-15,Compass Point,Buy,,init,CB
2019-02-11,Raymond James,Outperform,Outperform,main,CB
2019-02-27,Credit Suisse,Underperform,Neutral,down,CB
2019-04-03,Sandler O'Neill,Hold,Buy,down,CB
2019-04-17,Morgan Stanley,Equal-Weight,Overweight,down,CB
2019-05-22,Barclays,Overweight,,main,CB
2019-05-23,UBS,Neutral,Buy,down,CB
2019-05-29,Compass Point,Neutral,Buy,down,CB
2019-06-20,Atlantic Equities,Underweight,Neutral,down,CB
2019-07-05,Raymond James,Outperform,,main,CB
2019-07-10,UBS,Neutral,,main,CB
2019-07-11,Wells Fargo,Outperform,,main,CB
2019-07-19,Morgan Stanley,Equal-Weight,,main,CB
2019-07-24,JMP Securities,Market Outperform,,main,CB
2019-07-26,Morgan Stanley,Equal-Weight,,main,CB
2019-07-29,UBS,Neutral,,main,CB
2019-08-15,Morgan Stanley,Equal-Weight,,main,CB
2019-10-08,Wells Fargo,Outperform,,main,CB
2019-10-14,Raymond James,Outperform,,main,CB
2019-10-17,Evercore ISI Group,In-Line,,init,CB
2019-11-05,Credit Suisse,Outperform,Underperform,up,CB
2019-11-14,Morgan Stanley,Equal-Weight,,main,CB
2020-01-07,Goldman Sachs,Sell,Neutral,down,CB
2020-01-21,Citigroup,Neutral,,init,CB
2020-02-06,Morgan Stanley,Equal-Weight,,main,CB
2020-02-06,Wells Fargo,Overweight,,main,CB
2020-03-11,Piper Sandler,Neutral,,main,CB
2020-04-01,Wells Fargo,Overweight,,main,CB
2020-04-01,Morgan Stanley,Equal-Weight,,main,CB
2020-04-06,Piper Sandler,Overweight,Neutral,up,CB
2020-04-08,RBC Capital,Outperform,,main,CB
2020-04-14,Deutsche Bank,Hold,Sell,up,CB
2020-04-16,JMP Securities,Market Outperform,,main,CB
2020-04-17,Raymond James,Outperform,,main,CB
2020-04-22,MKM Partners,Buy,,main,CB
2020-04-23,Wells Fargo,Overweight,,main,CB
2020-04-23,Deutsche Bank,Hold,,main,CB
2020-04-24,Raymond James,Outperform,,main,CB
2020-05-18,Morgan Stanley,Equal-Weight,,main,CB
2020-06-05,Raymond James,Outperform,,main,CB
2020-06-23,Piper Sandler,Overweight,,main,CB
2020-07-07,Deutsche Bank,Hold,,main,CB
2020-07-07,B of A Securities,Underperform,,main,CB
2020-07-07,Wells Fargo,Overweight,,main,CB
2020-07-16,Evercore ISI Group,Outperform,In-Line,up,CB
2020-07-20,William Blair,Market Perform,Underperform,up,CB
2020-07-30,RBC Capital,Outperform,,main,CB
