Date,Firm,To Grade,From Grade,Action,ABV
2012-10-01,DA Davidson,Neutral,Buy,down,AZZ
2013-01-25,BB&T Capital,Buy,Hold,up,AZZ
2013-02-25,D.A. Davidson,Buy,Neutral,up,AZZ
2014-04-04,DA Davidson,Buy,,main,AZZ
2015-10-12,Sidoti & Co.,Neutral,Buy,down,AZZ
2016-01-11,BB&T Capital,Hold,Buy,down,AZZ
2016-03-28,Stifel Nicolaus,Hold,,init,AZZ
2016-12-08,Stifel Nicolaus,Sell,Hold,down,AZZ
2017-01-10,Stifel Nicolaus,Hold,Sell,up,AZZ
2018-10-29,Sidoti & Co.,Buy,Neutral,up,AZZ
2020-04-08,Sidoti & Co.,Buy,,main,AZZ
2020-11-19,Stifel,Buy,Hold,up,AZZ
