Date,Firm,To Grade,From Grade,Action,ABV
2013-12-24,Ascendiant Capital,Buy,,init,CMLS
2014-02-14,RBC Capital,Outperform,,init,CMLS
2015-03-04,CRT Capital,Buy,,main,CMLS
2015-05-01,Ascendiant Capital,Buy,,init,CMLS
2015-10-26,Macquarie,Neutral,,down,CMLS
2015-10-30,RBC Capital,Sector Perform,Outperform,down,CMLS
2016-03-11,Noble Financial,Hold,Buy,down,CMLS
2016-03-14,Ascendiant Capital,Buy,,main,CMLS
2019-05-07,B. Riley,Neutral,,init,CMLS
2020-03-18,B. Riley FBR,Neutral,,main,CMLS
2020-04-07,B. Riley FBR,Neutral,,main,CMLS
2021-05-06,B. Riley FBR,Buy,Neutral,up,CMLS
