Date,Firm,To Grade,From Grade,Action,ABV
2013-10-15,Sandler O'Neill,Hold,,init,FMNB
2015-09-22,Keefe Bruyette & Woods,Outperform,,init,FMNB
2016-01-14,Raymond James,Outperform,,init,FMNB
2017-10-27,Keefe Bruyette & Woods,Market Perform,Outperform,down,FMNB
2018-03-27,Raymond James,Outperform,Market Perform,up,FMNB
2018-10-26,Raymond James,Outperform,Outperform,main,FMNB
2018-12-18,Boenning & Scattergood,Outperform,,init,FMNB
2019-04-29,Raymond James,Outperform,Outperform,main,FMNB
2020-05-04,Raymond James,Market Perform,Outperform,down,FMNB
2020-09-29,Piper Sandler,Neutral,,main,FMNB
2020-10-29,Piper Sandler,Neutral,,main,FMNB
2021-02-01,Raymond James,Outperform,,main,FMNB
2021-03-03,Piper Sandler,Overweight,Neutral,up,FMNB
2021-03-16,Raymond James,Outperform,,main,FMNB
2021-08-26,Raymond James,Outperform,,main,FMNB
2021-11-01,Raymond James,Outperform,,main,FMNB
