Date,Firm,To Grade,From Grade,Action,ABV
2014-02-25,Canaccord Genuity,Buy,,init,RARE
2014-02-25,JP Morgan,Overweight,,init,RARE
2014-02-25,Morgan Stanley,Overweight,,init,RARE
2014-07-15,Baird,Outperform,,init,RARE
2014-09-23,Jefferies,Buy,,init,RARE
2014-10-16,SunTrust Robinson Humphrey,Buy,,init,RARE
2015-03-16,Canaccord Genuity,Buy,,main,RARE
2015-03-25,CRT Capital,Buy,,init,RARE
2015-03-31,MLV & Co.,Buy,,init,RARE
2015-04-01,Wedbush,Outperform,,init,RARE
2015-05-12,Canaccord Genuity,Buy,,main,RARE
2015-06-05,Canaccord Genuity,Buy,,main,RARE
2015-07-09,JMP Securities,Outperform,,init,RARE
2015-07-27,Morgan Stanley,Equal-Weight,Overweight,down,RARE
2015-10-23,Jefferies,Buy,,init,RARE
2015-12-01,Stifel Nicolaus,Buy,,init,RARE
2015-12-21,Canaccord Genuity,Buy,,init,RARE
2015-12-22,Canaccord Genuity,Buy,,init,RARE
2016-01-12,Citigroup,Neutral,,up,RARE
2016-01-20,Credit Suisse,Outperform,,init,RARE
2016-02-09,Credit Suisse,Outperform,,main,RARE
2016-02-09,H.C. Wainwright,Buy,,init,RARE
2016-02-19,Leerink Swann,Outperform,,init,RARE
2016-02-29,JP Morgan,Market Outperform,,main,RARE
2016-03-07,Baird,Outperform,,init,RARE
2016-06-08,JMP Securities,Market Outperform,,main,RARE
2016-06-28,Bank of America,Buy,,init,RARE
2016-07-07,PiperJaffray,Overweight,,init,RARE
2016-11-14,Citigroup,Sell,Neutral,down,RARE
2017-03-23,Wedbush,Outperform,,reit,RARE
2017-03-23,PiperJaffray,Neutral,Overweight,down,RARE
2017-04-06,Jefferies,Hold,Buy,down,RARE
2017-04-19,Wedbush,Neutral,Outperform,down,RARE
2017-04-19,H.C. Wainwright,Neutral,Buy,down,RARE
2017-07-27,Bernstein,Market Perform,,init,RARE
2017-08-17,Evercore ISI Group,In-Line,,init,RARE
2017-08-23,JMP Securities,Market Outperform,,main,RARE
2017-08-23,Canaccord Genuity,Buy,,main,RARE
2017-08-23,SunTrust Robinson Humphrey,Hold,Buy,down,RARE
2017-09-07,Barclays,Equal-Weight,,init,RARE
2017-09-14,Wedbush,Outperform,Neutral,up,RARE
2017-10-06,Morgan Stanley,Equal-Weight,,main,RARE
2017-11-03,Baird,Outperform,,main,RARE
2017-11-16,Canaccord Genuity,Buy,,main,RARE
2017-12-04,Jefferies,Buy,Hold,up,RARE
2018-01-17,Credit Suisse,Outperform,,init,RARE
2018-01-22,Evercore ISI Group,Outperform,In-Line,up,RARE
2018-02-21,Bank of America,Buy,Buy,main,RARE
2018-02-21,Morgan Stanley,Equal-Weight,Equal-Weight,main,RARE
2018-02-21,JP Morgan,Overweight,Market Outperform,main,RARE
2018-04-18,Stifel Nicolaus,Buy,Buy,main,RARE
2018-04-18,SunTrust Robinson Humphrey,Buy,Hold,up,RARE
2018-05-10,Goldman Sachs,Neutral,,init,RARE
2018-05-11,Barclays,Overweight,Equal-Weight,up,RARE
2018-06-21,Credit Suisse,Neutral,Outperform,down,RARE
2018-07-19,Leerink Swann,Outperform,Outperform,main,RARE
2018-08-03,Canaccord Genuity,Buy,Buy,main,RARE
2018-08-06,Barclays,Overweight,Overweight,main,RARE
2018-08-06,Wedbush,Outperform,Outperform,main,RARE
2018-08-30,Wedbush,Outperform,Outperform,main,RARE
2018-09-11,Bank of America,Buy,Buy,main,RARE
2018-10-29,Credit Suisse,Neutral,Neutral,main,RARE
2018-10-29,SunTrust Robinson Humphrey,Buy,Buy,main,RARE
2018-10-29,Wedbush,Outperform,Outperform,main,RARE
2018-10-29,Citigroup,Sell,Sell,main,RARE
2018-11-06,Raymond James,Outperform,Outperform,main,RARE
2018-11-08,Citigroup,Neutral,Sell,up,RARE
2019-01-02,Raymond James,Market Perform,Market Outperform,down,RARE
2019-02-21,Citigroup,Neutral,Neutral,main,RARE
2019-03-27,Morgan Stanley,Overweight,Equal-Weight,up,RARE
2019-08-02,Morgan Stanley,Overweight,,main,RARE
2019-11-06,Morgan Stanley,Overweight,,main,RARE
