Date,Firm,To Grade,From Grade,Action,ABV
2012-10-31,FBR Capital,Outperform,Market Perform,up,STC
2012-11-27,ValuEngine,Strong Buy,,main,STC
2013-04-22,Stephens & Co.,Equal-Weight,,init,STC
2013-07-12,Stephens & Co.,Overweight,Equal-Weight,up,STC
2013-07-26,FBR Capital,Market Perform,Outperform,down,STC
2014-04-25,FBR Capital,Market Perform,,main,STC
2015-08-03,Keefe Bruyette & Woods,Market Perform,,init,STC
2015-10-26,Keefe Bruyette & Woods,Market Perform,,main,STC
2016-02-12,FBR Capital,Market Perform,,main,STC
2016-08-31,Janney Capital,Sell,Neutral,down,STC
2016-12-13,Keefe Bruyette & Woods,Underperform,Market Perform,down,STC
2017-11-08,Keefe Bruyette & Woods,Market Perform,Underperform,up,STC
2019-12-09,"Keefe, Bruyette & Woods",Underperform,Market Perform,down,STC
2020-04-08,"Keefe, Bruyette & Woods",Market Perform,Underperform,up,STC
2020-07-27,"Keefe, Bruyette & Woods",Outperform,Market Perform,up,STC
2020-10-23,Stephens & Co.,Overweight,Equal-Weight,up,STC
2021-02-16,"Keefe, Bruyette & Woods",Outperform,,main,STC
