Date,Firm,To Grade,From Grade,Action,ABV
2012-04-05,Wedbush,Outperform,,main,RSG
2012-04-27,Wedbush,Outperform,,main,RSG
2012-05-14,Wedbush,Neutral,,down,RSG
2012-09-25,KeyBanc,Hold,,init,RSG
2012-12-05,Goldman Sachs,Buy,Buy,up,RSG
2013-03-13,BB&T Capital,Buy,Hold,up,RSG
2013-04-12,Stifel Nicolaus,Hold,,init,RSG
2013-04-29,Credit Suisse,Neutral,Outperform,down,RSG
2013-05-23,KeyBanc,Buy,Hold,up,RSG
2013-05-30,Wedbush,Outperform,Neutral,up,RSG
2013-06-13,Goldman Sachs,Buy,,main,RSG
2013-07-31,Wunderlich,Buy,,main,RSG
2013-11-04,Wedbush,Neutral,Outperform,down,RSG
2013-11-21,Goldman Sachs,Neutral,Buy,down,RSG
2014-01-07,Macquarie,Neutral,,init,RSG
2014-06-05,Imperial Capital,Outperform,,init,RSG
2014-06-10,Raymond James,Strong Buy,Market Perform,up,RSG
2014-09-02,KeyBanc,Hold,Buy,down,RSG
2014-09-09,Stifel Nicolaus,Buy,,main,RSG
2015-10-22,Barclays,Equal-Weight,,init,RSG
2015-11-06,Credit Suisse,Neutral,,init,RSG
2015-12-17,JP Morgan,Overweight,,init,RSG
2016-02-12,Stifel Nicolaus,Buy,,main,RSG
2016-03-22,Sterne Agee CRT,Neutral,,init,RSG
2016-05-03,Barclays,Overweight,Equal-Weight,up,RSG
2016-05-05,Oppenheimer,Perform,,init,RSG
2016-05-18,Argus,Hold,,init,RSG
2016-08-09,Barclays,Overweight,,main,RSG
2016-08-25,Macquarie,Neutral,,init,RSG
2016-11-01,Goldman Sachs,Neutral,,init,RSG
2017-03-01,Barclays,Equal-Weight,Overweight,down,RSG
2017-06-30,BMO Capital,Outperform,,init,RSG
2017-07-28,BMO Capital,Outperform,,main,RSG
2017-10-04,Stifel Nicolaus,Hold,Buy,down,RSG
2017-10-05,Bank of America,Buy,,main,RSG
2017-11-06,BMO Capital,Outperform,,main,RSG
2017-11-06,Credit Suisse,Neutral,,main,RSG
2018-01-04,Stifel Nicolaus,Buy,Hold,up,RSG
2018-02-05,Bank of America,Buy,Buy,main,RSG
2018-02-09,Bank of America,Buy,Buy,main,RSG
2018-02-09,BMO Capital,Outperform,Outperform,main,RSG
2018-02-12,Credit Suisse,Neutral,Neutral,main,RSG
2018-03-15,UBS,Buy,,init,RSG
2018-04-11,Raymond James,Outperform,Strong Buy,down,RSG
2018-05-10,Argus,Buy,Hold,up,RSG
2018-08-16,BMO Capital,Outperform,Outperform,main,RSG
2018-08-17,Bank of America,Buy,Buy,main,RSG
2018-09-10,Stifel Nicolaus,Buy,Buy,main,RSG
2018-10-24,Bank of America,Neutral,Buy,down,RSG
2018-10-26,BMO Capital,Outperform,Outperform,main,RSG
2019-01-10,UBS,Neutral,Buy,down,RSG
2019-02-05,KeyBanc,Sector Weight,,init,RSG
2019-04-04,UBS,Neutral,Neutral,main,RSG
2019-04-11,Stifel Nicolaus,Hold,Buy,down,RSG
2019-04-29,Stifel Nicolaus,Buy,Hold,up,RSG
2019-05-01,RBC Capital,Sector Perform,,init,RSG
2019-08-07,JP Morgan,Neutral,,init,RSG
2019-11-04,JP Morgan,Neutral,,main,RSG
2019-11-22,Jefferies,Buy,,init,RSG
2019-12-18,CiBC,Neutral,,init,RSG
2019-12-18,CIBC,Neutral,,init,RSG
2020-01-10,B of A Securities,Neutral,Buy,down,RSG
2020-02-03,BMO Capital,Outperform,,main,RSG
2020-02-14,Deutsche Bank,Hold,,main,RSG
2020-02-28,Oppenheimer,Outperform,Perform,up,RSG
2020-03-30,JP Morgan,Overweight,Neutral,up,RSG
2020-04-08,UBS,Buy,,main,RSG
2020-04-14,Jefferies,Hold,Buy,down,RSG
2020-04-27,Oppenheimer,Outperform,,main,RSG
2020-05-04,Deutsche Bank,Hold,,main,RSG
2020-05-06,RBC Capital,Sector Perform,,main,RSG
2020-05-29,Baird,Outperform,,init,RSG
2020-07-29,Raymond James,Outperform,,main,RSG
2020-08-10,Raymond James,Outperform,,main,RSG
2020-09-23,JP Morgan,Neutral,Overweight,down,RSG
2020-10-13,Morgan Stanley,Equal-Weight,,init,RSG
2020-11-06,B of A Securities,Buy,,main,RSG
2020-11-06,Morgan Stanley,Equal-Weight,,main,RSG
2020-11-06,Raymond James,Outperform,,main,RSG
2021-01-06,Morgan Stanley,Equal-Weight,,main,RSG
2021-02-16,Baird,Neutral,Outperform,down,RSG
2021-02-23,Morgan Stanley,Equal-Weight,,main,RSG
2021-02-23,JP Morgan,Overweight,Neutral,up,RSG
2021-02-24,BMO Capital,Outperform,,main,RSG
2021-04-07,Goldman Sachs,Buy,,init,RSG
2021-04-12,Raymond James,Outperform,,main,RSG
2021-05-06,Morgan Stanley,Equal-Weight,,main,RSG
2021-05-06,Raymond James,Outperform,,main,RSG
2021-07-13,Morgan Stanley,Overweight,Equal-Weight,up,RSG
2021-07-16,Oppenheimer,Outperform,,main,RSG
2021-07-26,Raymond James,Outperform,,main,RSG
2021-07-30,Morgan Stanley,Overweight,,main,RSG
2021-07-30,RBC Capital,Sector Perform,,main,RSG
2021-07-30,Raymond James,Outperform,,main,RSG
2021-08-02,BMO Capital,Outperform,,main,RSG
2021-10-29,Raymond James,Outperform,,main,RSG
2021-10-29,Morgan Stanley,Overweight,,main,RSG
2021-10-29,RBC Capital,Sector Perform,,main,RSG
2021-11-01,Deutsche Bank,Hold,,main,RSG
2022-01-05,Morgan Stanley,Overweight,,main,RSG
