Date,Firm,To Grade,From Grade,Action,ABV
2012-09-17,Barrington Research,Outperform,,init,DWSN
2012-09-20,Wunderlich,Buy,,init,DWSN
2012-09-24,FIG Partners,,,init,DWSN
2013-02-11,Barrington Research,Outperform,,main,DWSN
2013-02-11,Barrington Research,Outperform,,main,DWSN
2013-02-12,Wunderlich,Buy,,main,DWSN
2013-02-21,Westlake Securities,Buy,,init,DWSN
2013-05-08,Wunderlich,Buy,,main,DWSN
2013-09-25,Raymond James,Outperform,Market Perform,up,DWSN
2013-09-27,Wunderlich,Buy,,main,DWSN
2013-11-19,Wunderlich,Buy,,main,DWSN
2014-05-08,Wunderlich,Hold,Buy,down,DWSN
2014-10-10,Wunderlich,Hold,,main,DWSN
2014-11-13,Barrington Research,Outperform,,main,DWSN
2015-02-10,Barrington Research,Market Perform,Outperform,down,DWSN
2015-03-03,Wunderlich,Hold,,main,DWSN
2015-08-24,Raymond James,Market Perform,Outperform,down,DWSN
2016-05-11,Raymond James,Strong Buy,,up,DWSN
2018-08-03,Raymond James,Outperform,Strong Buy,down,DWSN
