Date,Firm,To Grade,From Grade,Action,ABV
2013-08-05,Keefe Bruyette & Woods,Outperform,Market Perform,up,COWN
2014-05-30,Nomura,Buy,,init,COWN
2014-08-14,JMP Securities,Outperform,,init,COWN
2014-11-07,Keefe Bruyette & Woods,Outperform,,main,COWN
2014-12-12,Keefe Bruyette & Woods,Outperform,,main,COWN
2015-01-12,JMP Securities,Market Outperform,,main,COWN
2015-02-27,JMP Securities,Market Outperform,,main,COWN
2015-02-27,Keefe Bruyette & Woods,Market Perform,,main,COWN
2015-03-09,Nomura,Neutral,Buy,down,COWN
2015-05-01,Keefe Bruyette & Woods,Outperform,,main,COWN
2015-05-27,Jefferies,Market Outperform,,main,COWN
2015-07-20,Sandler O'Neill,Hold,Buy,down,COWN
2015-10-07,Keefe Bruyette & Woods,,,main,COWN
2015-10-08,JMP Securities,Market Outperform,,main,COWN
2016-01-11,Nomura,Neutral,,main,COWN
2017-08-10,Nomura,Neutral,,main,COWN
2017-10-31,Nomura,Neutral,,main,COWN
2019-07-23,Buckingham Research,Buy,,init,COWN
2019-07-23,Buckingham,Buy,,init,COWN
2020-04-09,JMP Securities,Market Outperform,,main,COWN
2020-07-29,Piper Sandler,Overweight,,main,COWN
2020-10-28,JMP Securities,Market Outperform,,main,COWN
2021-03-11,Compass Point,Neutral,,init,COWN
2021-03-29,Compass Point,Buy,Neutral,up,COWN
2021-09-21,Goldman Sachs,Sell,,init,COWN
