Date,Firm,To Grade,From Grade,Action,ABV
2012-08-15,Barclays,Equal-Weight,,init,IPI
2012-09-11,Wunderlich,Buy,,init,IPI
2012-09-18,Topeka,Buy,,init,IPI
2012-10-18,Barclays,Equal-Weight,,main,IPI
2012-12-03,BGC Financial,,,init,IPI
2013-01-07,KeyBanc,Hold,Buy,down,IPI
2013-01-17,Credit Suisse,Neutral,,init,IPI
2013-02-15,BMO Capital,Market Perform,,main,IPI
2013-02-15,Morgan Stanley,Equal-Weight,,main,IPI
2013-02-15,Goldman Sachs,Neutral,,main,IPI
2013-02-19,Dahlman Rose,Sell,Hold,down,IPI
2013-04-18,BMO Capital,Market Perform,,main,IPI
2013-05-02,Scotiabank,Sector Perform,Outperform,down,IPI
2013-07-31,Barclays,Underweight,Equal-Weight,down,IPI
2013-07-31,Wunderlich,Buy,,main,IPI
2013-08-09,BGC Financial,Buy,Hold,up,IPI
2013-09-26,BMO Capital,Underperform,Market Perform,down,IPI
2013-11-01,BGC Financial,,Buy,down,IPI
2013-11-13,Susquehanna,Negative,Neutral,down,IPI
2013-12-04,RBC Capital,Sector Perform,,init,IPI
2013-12-17,Macquarie,Neutral,,init,IPI
2014-02-18,Susquehanna,Neutral,Negative,up,IPI
2014-06-17,PiperJaffray,Overweight,,init,IPI
2014-07-31,Scotiabank,Sector Perform,Sector Underperform,up,IPI
2014-08-13,BGC Financial,Sell,Hold,down,IPI
2014-10-07,Susquehanna,Neutral,Negative,up,IPI
2014-10-31,BMO Capital,Market Perform,Underperform,up,IPI
2015-04-07,PiperJaffray,Neutral,Overweight,down,IPI
2015-04-29,CLSA,Buy,Outperform,up,IPI
2015-07-29,Susquehanna,Neutral,,main,IPI
2015-10-14,Cowen & Co.,Market Perform,Underperform,up,IPI
2015-10-28,CLSA,Underperform,Buy,down,IPI
2015-11-02,Susquehanna,Neutral,,main,IPI
2015-11-24,Vertical Research,Hold,Buy,down,IPI
2016-01-19,Societe Generale,Sector Perform,,up,IPI
2016-01-26,Susquehanna,Neutral,,main,IPI
2016-04-14,Cowen & Co.,Underperform,Market Perform,down,IPI
2016-05-10,CLSA,Outperform,Underperform,up,IPI
2017-08-03,BMO Capital,Market Perform,,main,IPI
2017-08-07,UBS,Sell,Neutral,down,IPI
2017-10-31,BMO Capital,Market Perform,,main,IPI
2017-12-05,Stephens & Co.,Equal-Weight,,init,IPI
2018-03-05,Cowen & Co.,Market Perform,Underperform,up,IPI
2018-05-09,Stephens & Co.,Overweight,Equal-Weight,up,IPI
2018-08-06,BMO Capital,Market Perform,Market Perform,main,IPI
2018-10-31,BMO Capital,Market Perform,Market Perform,main,IPI
2020-07-09,UBS,Sell,,main,IPI
2020-11-04,Roth Capital,Buy,,init,IPI
2020-11-04,BMO Capital,Market Perform,,main,IPI
2022-01-04,UBS,Sell,,main,IPI
