Date,Firm,To Grade,From Grade,Action,ABV
2012-02-13,Goldman Sachs,Neutral,,down,PTEN
2012-03-12,Miller Tabak,Sell,,down,PTEN
2012-04-27,Global Hunter Securities,Neutral,,main,PTEN
2012-04-27,UBS,Neutral,,main,PTEN
2012-04-30,Dahlman Rose,Buy,,main,PTEN
2012-07-27,Canaccord Genuity,Buy,,main,PTEN
2012-07-27,Deutsche Bank,Hold,,main,PTEN
2012-07-30,UBS,Neutral,,main,PTEN
2012-09-20,Wunderlich,Buy,,init,PTEN
2012-09-21,Capital One Financial,Neutral,Add,down,PTEN
2012-10-01,Barclays,Overweight,,main,PTEN
2012-10-03,Jefferies,Hold,,main,PTEN
2012-10-17,Morgan Stanley,Underweight,,main,PTEN
2012-10-26,Deutsche Bank,Hold,,main,PTEN
2012-11-06,Jefferies,Hold,,main,PTEN
2012-12-12,Credit Agricole,Outperform,Buy,down,PTEN
2013-01-17,Deutsche Bank,Buy,,main,PTEN
2013-01-22,Tudor Pickering,Hold,Accumulate,down,PTEN
2013-02-08,UBS,Neutral,,main,PTEN
2013-02-08,BMO Capital,Outperform,,main,PTEN
2013-02-08,Wunderlich,Buy,,main,PTEN
2013-02-08,Jefferies,Hold,,main,PTEN
2013-02-11,Dahlman Rose,Buy,,main,PTEN
2013-02-11,Deutsche Bank,Buy,,main,PTEN
2013-02-11,Guggenheim,Buy,Neutral,up,PTEN
2013-02-20,BMO Capital,Outperform,,main,PTEN
2013-03-25,Raymond James,Market Perform,Outperform,down,PTEN
2013-05-02,Jefferies,Hold,,main,PTEN
2013-05-23,Goldman Sachs,Sell,Neutral,down,PTEN
2013-07-09,Jefferies,Hold,,main,PTEN
2013-07-26,Wunderlich,Buy,,main,PTEN
2013-07-30,Citigroup,Buy,,main,PTEN
2013-10-08,Cowen & Co.,Market Perform,Outperform,down,PTEN
2013-10-25,Wunderlich,Hold,Buy,down,PTEN
2013-10-28,Goldman Sachs,Neutral,Sell,up,PTEN
2013-10-28,Deutsche Bank,Buy,,main,PTEN
2014-01-06,Guggenheim,Neutral,Buy,down,PTEN
2014-01-07,Guggenheim,Neutral,Buy,down,PTEN
2014-01-08,RBC Capital,Outperform,Sector Perform,up,PTEN
2014-01-27,Citigroup,Buy,,main,PTEN
2014-01-28,Guggenheim,Sell,Neutral,down,PTEN
2014-01-30,Raymond James,Outperform,,init,PTEN
2014-02-07,Seaport Global,Buy,Neutral,up,PTEN
2014-02-12,Wunderlich,Hold,,main,PTEN
2014-03-17,Goldman Sachs,Buy,,up,PTEN
2014-03-24,Citigroup,Buy,,main,PTEN
2014-03-24,Stephens & Co.,Overweight,Equal-Weight,up,PTEN
2014-04-14,Deutsche Bank,Buy,,main,PTEN
2014-04-25,Deutsche Bank,Buy,,main,PTEN
2014-05-05,UBS,Neutral,,main,PTEN
2014-07-02,Guggenheim,Neutral,Sell,up,PTEN
2014-07-25,Raymond James,Outperform,Market Perform,up,PTEN
2014-07-25,Credit Suisse,Neutral,,main,PTEN
2014-07-25,Jefferies,Hold,,main,PTEN
2014-07-25,Raymond James,Outperform,Market Perform,up,PTEN
2014-09-17,KeyBanc,Hold,,init,PTEN
2014-09-18,GMP Securities,Buy,,init,PTEN
2014-09-19,Capital One Financial,Overweight,Equal-Weight,up,PTEN
2014-09-24,Wells Fargo,Outperform,,init,PTEN
2014-09-30,Morgan Stanley,Equal-weight,Underweight,up,PTEN
2014-10-15,Citigroup,Buy,,init,PTEN
2014-10-24,Wunderlich,Hold,,main,PTEN
2014-10-27,Goldman Sachs,Neutral,Buy,down,PTEN
2014-10-28,Wells Fargo,Market Perform,Outperform,down,PTEN
2014-11-06,Citigroup,Buy,,main,PTEN
2014-11-18,SunTrust Robinson Humphrey,Neutral,,init,PTEN
2014-11-18,Jefferies,Hold,,main,PTEN
2014-12-01,Raymond James,Strong Buy,Outperform,up,PTEN
2014-12-03,Stephens & Co.,Equal-Weight,Overweight,down,PTEN
2014-12-19,Citigroup,Buy,,main,PTEN
2014-12-23,Seaport Global,Accumulate,Buy,down,PTEN
2015-01-29,Citigroup,Buy,,main,PTEN
2015-02-02,Jefferies,Underperform,,down,PTEN
2015-02-06,Wunderlich,Hold,,main,PTEN
2015-02-18,BMO Capital,Outperform,,init,PTEN
2015-03-30,Scotia Howard Weil,Sector Perform,Outperform,down,PTEN
2015-03-31,Wells Fargo,Outperform,Market Perform,up,PTEN
2015-03-31,Citigroup,Buy,,main,PTEN
2015-04-09,Cowen & Co.,Outperform,,up,PTEN
2015-04-13,Jefferies,Hold,Underperform,up,PTEN
2015-04-20,RBC Capital,Outperform,,main,PTEN
2015-04-24,BMO Capital,Outperform,,main,PTEN
2015-04-27,Goldman Sachs,Buy,Neutral,up,PTEN
2015-04-30,Seaport Global,Buy,Accumulate,up,PTEN
2015-05-11,Citigroup,Neutral,Buy,down,PTEN
2015-05-26,CLSA,Underperform,Outperform,down,PTEN
2015-05-29,JP Morgan,Neutral,,init,PTEN
2015-07-08,Citigroup,Neutral,,main,PTEN
2015-07-13,Wunderlich,Buy,Hold,up,PTEN
2015-07-16,Morgan Stanley,Overweight,Equal-Weight,up,PTEN
2015-07-27,Seaport Global,Accumulate,Buy,down,PTEN
2015-07-27,SunTrust Robinson Humphrey,Neutral,,main,PTEN
2015-09-01,Wells Fargo,Market Perform,Outperform,down,PTEN
2015-09-04,Credit Suisse,Neutral,,main,PTEN
2015-10-05,Citigroup,Neutral,,main,PTEN
2015-11-30,Guggenheim,Buy,Neutral,up,PTEN
2015-12-11,Citigroup,Buy,Neutral,up,PTEN
2015-12-14,KLR Group,Buy,,init,PTEN
2015-12-21,Credit Suisse,Neutral,,init,PTEN
2016-01-05,GMP Securities,Buy,,init,PTEN
2016-01-08,Macquarie,Neutral,,init,PTEN
2016-01-11,Wells Fargo,Outperform,Market Perform,up,PTEN
2016-01-12,Scotia Howard Weil,Neutral,,down,PTEN
2016-01-13,Seaport Global,Neutral,Accumulate,down,PTEN
2016-02-05,Macquarie,Neutral,,main,PTEN
2016-03-03,Stephens & Co.,Underweight,Equal-Weight,down,PTEN
2016-03-09,Susquehanna,Positive,,main,PTEN
2016-03-11,BMO Capital,Market Perform,Outperform,down,PTEN
2016-03-18,Citigroup,Neutral,Buy,down,PTEN
2016-03-28,Scotia Howard Weil,Sector Perform,Outperform,down,PTEN
2016-04-07,Nomura,Neutral,,init,PTEN
2016-04-15,JP Morgan,Underweight,,down,PTEN
2016-04-18,Stephens & Co.,Underweight,,main,PTEN
2016-04-19,Morgan Stanley,Overweight,,main,PTEN
2016-04-29,Wunderlich,Hold,Buy,down,PTEN
2016-05-02,GMP Securities,Hold,Buy,down,PTEN
2016-06-01,Credit Suisse,Underperform,Neutral,down,PTEN
2016-06-29,Scotia Howard Weil,Overweight,Neutral,up,PTEN
2016-07-11,Jefferies,Buy,Hold,up,PTEN
2016-07-13,Citigroup,Neutral,,main,PTEN
2016-08-01,Deutsche Bank,Buy,,main,PTEN
2016-08-09,Citigroup,Neutral,,main,PTEN
2016-09-12,Citigroup,Neutral,,main,PTEN
2016-09-14,Gabelli & Co.,Buy,Hold,up,PTEN
2016-10-11,Citigroup,Neutral,,main,PTEN
2016-12-07,JP Morgan,Neutral,Underweight,up,PTEN
2016-12-16,Goldman Sachs,Neutral,Buy,down,PTEN
2017-01-04,KeyBanc,Overweight,Sector Weight,up,PTEN
2017-01-04,Credit Suisse,Neutral,Underperform,up,PTEN
2017-01-18,SunTrust Robinson Humphrey,Buy,,init,PTEN
2017-01-19,Cowen & Co.,Market Perform,Outperform,down,PTEN
2017-02-14,Guggenheim,Buy,Neutral,up,PTEN
2017-04-05,Nomura,Buy,Neutral,up,PTEN
2017-06-21,Seaport Global,Neutral,Buy,down,PTEN
2017-08-30,Citigroup,Buy,Neutral,up,PTEN
2017-08-31,Societe Generale,Buy,,init,PTEN
2017-09-05,JP Morgan,Overweight,Neutral,up,PTEN
2017-09-22,Credit Suisse,Neutral,,main,PTEN
2017-10-05,Citigroup,Buy,,main,PTEN
2017-10-10,Deutsche Bank,Buy,,init,PTEN
2017-10-27,Credit Suisse,Neutral,,main,PTEN
2018-01-10,Stephens & Co.,Overweight,,init,PTEN
2018-02-09,Citigroup,Buy,Buy,main,PTEN
2018-02-09,Deutsche Bank,Buy,Buy,main,PTEN
2018-02-12,BMO Capital,Market Perform,Market Perform,main,PTEN
2018-02-14,BMO Capital,Outperform,Market Perform,up,PTEN
2018-04-19,Societe Generale,Hold,Buy,down,PTEN
2018-04-30,Citigroup,Buy,Buy,main,PTEN
2018-07-06,Guggenheim,Neutral,Buy,down,PTEN
2018-07-27,Seaport Global,Buy,Neutral,up,PTEN
2018-07-27,Credit Suisse,Outperform,Neutral,up,PTEN
