Date,Firm,To Grade,From Grade,Action,ABV
2012-08-02,Feltl & Co.,Buy,Hold,up,SRDX
2012-08-06,Barrington Research,Outperform,,main,SRDX
2012-11-07,Feltl & Co.,Buy,,main,SRDX
2012-11-12,Barrington Research,Outperform,,main,SRDX
2013-01-25,Barrington Research,,Outperform,down,SRDX
2013-08-01,Feltl & Co.,Strong Buy,Buy,up,SRDX
2013-08-05,Barrington Research,Outperform,Market Perform,up,SRDX
2014-02-25,Laidlaw & Co.,,,init,SRDX
2014-04-04,Benchmark,Buy,,init,SRDX
2016-11-21,Barrington Research,Market Perform,Outperform,down,SRDX
2017-06-27,Aegis Capital,Buy,,init,SRDX
2017-07-14,Lake Street,Buy,,init,SRDX
2018-02-28,Needham,Buy,,init,SRDX
2018-02-28,Barrington Research,Outperform,Market Perform,up,SRDX
2019-11-01,Lake Street,Hold,Buy,down,SRDX
2019-12-11,Needham,Hold,Buy,down,SRDX
2020-07-23,Needham,Buy,Hold,up,SRDX
2021-09-08,Needham,Buy,,main,SRDX
2021-11-10,Needham,Buy,,main,SRDX
