Date,Firm,To Grade,From Grade,Action,ABV
2012-02-28,UBS,Buy,,main,SWN
2012-02-28,Stifel Nicolaus,Hold,,down,SWN
2012-03-07,Jefferies,Hold,,main,SWN
2012-04-09,Citigroup,Neutral,,main,SWN
2012-05-04,Deutsche Bank,Hold,,main,SWN
2012-05-04,UBS,Buy,,main,SWN
2012-05-07,Jefferies,Hold,,main,SWN
2012-05-08,Canaccord Genuity,Hold,,main,SWN
2012-06-06,Credit Suisse,Neutral,,up,SWN
2012-07-02,JP Morgan,Overweight,,main,SWN
2012-07-10,Stifel Nicolaus,Buy,Hold,up,SWN
2012-07-18,JP Morgan,Overweight,,main,SWN
2012-08-20,Canaccord Genuity,Hold,,main,SWN
2012-08-20,Canaccord Genuity,Hold,,main,SWN
2012-09-11,Bernstein,Outperform,,init,SWN
2012-09-17,Capital One Financial,Neutral,Add,down,SWN
2012-10-05,Barclays,Equal-Weight,,main,SWN
2012-11-05,FBR Capital,Market Perform,Outperform,down,SWN
2012-11-05,Stephens & Co.,Equal-Weight,Overweight,down,SWN
2012-11-06,Jefferies,Hold,,main,SWN
2012-11-07,Barclays,Equal-Weight,,main,SWN
2012-12-19,Societe Generale,Buy,,init,SWN
2013-01-07,Dahlman Rose,Hold,Buy,down,SWN
2013-01-15,JP Morgan,Overweight,,main,SWN
2013-02-21,Stifel Nicolaus,Buy,,main,SWN
2013-02-25,Canaccord Genuity,Hold,,main,SWN
2013-02-25,Goldman Sachs,Buy,,main,SWN
2013-03-26,Stifel Nicolaus,Hold,Buy,down,SWN
2013-03-26,Stifel Nicolaus,Hold,Buy,down,SWN
2013-04-08,Raymond James,Outperform,Market Perform,up,SWN
2013-04-29,Brean Capital,Buy,,init,SWN
2013-05-07,ISI Group,Neutral,,init,SWN
2013-07-17,Morgan Stanley,Underweight,,main,SWN
2013-07-24,KLR Group,Hold,,init,SWN
2013-08-02,UBS,Buy,,main,SWN
2013-08-19,BMO Capital,Market Perform,Outperform,down,SWN
2013-08-19,BMO Capital,Market Perform,Outperform,down,SWN
2013-08-20,Canaccord Genuity,Buy,,init,SWN
2013-11-01,Stifel Nicolaus,Buy,,up,SWN
2013-12-09,Deutsche Bank,Hold,,main,SWN
2013-12-17,Maxim Group,Buy,,init,SWN
2014-01-22,Sterne Agee,Buy,Neutral,up,SWN
2014-02-05,BMO Capital,Outperform,Market Perform,up,SWN
2014-02-06,BMO Capital,Outperform,Market Perform,up,SWN
2014-02-28,Morgan Stanley,Underweight,,main,SWN
2014-04-01,Deutsche Bank,Hold,,main,SWN
2014-04-04,ISI Group,Buy,Neutral,up,SWN
