Date,Firm,To Grade,From Grade,Action,ABV
2016-08-15,Canaccord Genuity,Buy,,init,PI
2016-08-15,PiperJaffray,Overweight,,init,PI
2016-08-15,RBC Capital,Outperform,,init,PI
2016-08-15,Pacific Crest,Overweight,,init,PI
2016-08-15,Needham,Buy,,init,PI
2016-09-26,KeyBanc,Overweight,,main,PI
2017-02-23,Morgan Stanley,Overweight,,init,PI
2017-06-19,Morgan Stanley,Equal-Weight,Overweight,down,PI
2017-06-27,Pacific Crest,Sector Weight,Overweight,down,PI
2017-08-04,Canaccord Genuity,Buy,,main,PI
2017-11-02,PiperJaffray,Neutral,Overweight,down,PI
2017-11-02,Morgan Stanley,Equal-Weight,,main,PI
2017-11-02,Canaccord Genuity,Buy,,main,PI
2017-12-13,Morgan Stanley,Equal-Weight,,main,PI
2018-02-02,RBC Capital,Sector Perform,Outperform,down,PI
2018-02-02,PiperJaffray,Neutral,Neutral,main,PI
2018-02-02,Canaccord Genuity,Hold,Buy,down,PI
2018-02-05,Morgan Stanley,Equal-Weight,Equal-Weight,main,PI
2018-02-06,PiperJaffray,Overweight,Neutral,up,PI
2018-02-15,Canaccord Genuity,Hold,Hold,main,PI
2018-05-08,Canaccord Genuity,Buy,Hold,up,PI
2019-07-01,Dougherty,Buy,Neutral,up,PI
2019-07-30,Piper Jaffray,Overweight,,main,PI
2019-12-17,Needham,Buy,Hold,up,PI
2020-01-21,Needham,Buy,,main,PI
2020-03-04,RBC Capital,Sector Perform,,main,PI
2020-03-18,Morgan Stanley,Equal-Weight,,main,PI
2020-03-19,Needham,Buy,,main,PI
2020-04-27,Morgan Stanley,Equal-Weight,,main,PI
2020-04-28,Needham,Buy,,main,PI
2020-06-16,Morgan Stanley,Equal-Weight,,main,PI
2020-07-10,Needham,Buy,,main,PI
2020-07-30,Needham,Buy,,main,PI
2020-07-30,Morgan Stanley,Equal-Weight,,main,PI
2020-07-30,Piper Sandler,Overweight,,main,PI
2020-10-29,Canaccord Genuity,Buy,,main,PI
2020-10-29,Piper Sandler,Overweight,,main,PI
2020-11-30,Goldman Sachs,Buy,,init,PI
2020-12-14,Morgan Stanley,Equal-Weight,,main,PI
2021-01-19,Needham,Buy,,main,PI
2021-01-19,Morgan Stanley,Equal-Weight,,main,PI
2021-02-11,Needham,Buy,,main,PI
2021-02-11,Morgan Stanley,Equal-Weight,,main,PI
2021-02-11,Piper Sandler,Overweight,,main,PI
2021-02-11,Canaccord Genuity,Buy,,main,PI
2021-04-29,Needham,Buy,,main,PI
2021-07-29,Needham,Buy,,main,PI
2021-10-26,Lake Street,Buy,,init,PI
2021-10-28,Needham,Buy,,main,PI
2021-11-17,Canaccord Genuity,Buy,,main,PI
2021-12-15,Jefferies,Buy,,init,PI
