Date,Firm,To Grade,From Grade,Action,ABV
2014-07-31,RBC Capital,Sector Perform,Outperform,down,RYAM
2014-09-23,Bank of America,Underperform,,main,RYAM
2014-10-09,RBC Capital,Underperform,Sector Perform,down,RYAM
2015-03-25,Vertical Research,Hold,Sell,up,RYAM
2015-04-22,RBC Capital,Sector Perform,Underperform,up,RYAM
2015-08-20,Citigroup,Market Perform,Overweight,down,RYAM
2015-09-04,RBC Capital,Outperform,Sector Perform,up,RYAM
2015-10-30,RBC Capital,Sector Perform,Outperform,down,RYAM
2015-10-30,Macquarie,Neutral,,main,RYAM
2015-12-04,RBC Capital,Underperform,Sector Perform,down,RYAM
2016-04-25,RBC Capital,Underperform,Sector Perform,down,RYAM
2016-07-25,Vertical Research,Sell,Hold,down,RYAM
2016-08-10,Atlantic Equities,Hold,Sell,up,RYAM
2016-09-13,RBC Capital,Sector Perform,Underperform,up,RYAM
2017-01-27,Bank of America,Neutral,Underperform,up,RYAM
2017-02-27,RBC Capital,Outperform,Sector Perform,up,RYAM
2017-05-26,Bank of America,Buy,Neutral,up,RYAM
2017-05-26,Vertical Research,Buy,Hold,up,RYAM
2017-06-01,Vertical Research,Hold,Buy,down,RYAM
2017-07-24,Vertical Research,Buy,Hold,up,RYAM
2018-02-21,Bank of America,Buy,Buy,main,RYAM
2018-05-09,Vertical Research,Buy,Hold,up,RYAM
2018-07-12,Berenberg,Buy,,init,RYAM
2018-10-15,Bank of America,Buy,Buy,main,RYAM
2019-08-08,Sidoti & Co.,Neutral,Buy,down,RYAM
2019-10-16,Berenberg,Hold,Buy,down,RYAM
2020-06-05,RBC Capital,Sector Perform,Outperform,down,RYAM
2020-06-19,B of A Securities,Buy,Underperform,up,RYAM
2020-10-20,RBC Capital,Outperform,Sector Perform,up,RYAM
2021-05-05,RBC Capital,Sector Perform,Outperform,down,RYAM
2021-08-05,RBC Capital,Outperform,Sector Perform,up,RYAM
