Date,Firm,To Grade,From Grade,Action,ABV
2012-07-12,PiperJaffray,Neutral,,main,DQ
2014-09-30,Dougherty,Buy,,init,DQ
2014-10-31,Roth Capital,Buy,,init,DQ
2015-11-10,Morgan Stanley,Equal-Weight,Overweight,down,DQ
2015-12-18,Northland Securities,Outperform,,init,DQ
2016-01-25,Morgan Stanley,Overweight,Equal-Weight,up,DQ
2017-01-27,Craig-Hallum,Buy,,init,DQ
2018-06-04,Roth Capital,Neutral,Buy,down,DQ
2018-08-08,Roth Capital,Buy,Neutral,up,DQ
2020-04-29,JP Morgan,Overweight,,main,DQ
2020-10-19,Roth Capital,Buy,,main,DQ
2021-01-27,Roth Capital,Neutral,,main,DQ
2021-04-13,GLJ Research,Sell,,init,DQ
2021-04-22,Jefferies,Buy,,init,DQ
2021-05-19,Roth Capital,Neutral,,main,DQ
2021-06-10,HSBC,Buy,,init,DQ
2021-08-19,Nomura Instinet,Neutral,Reduce,up,DQ
2021-08-19,Roth Capital,Neutral,,main,DQ
2021-08-31,Daiwa Capital,Outperform,Buy,down,DQ
2021-10-11,Jefferies,Buy,,main,DQ
