Date,Firm,To Grade,From Grade,Action,ABV
2012-02-24,Wunderlich,Hold,,main,AEE
2012-02-28,UBS,Neutral,,main,AEE
2012-04-12,ISI Group,Hold,,main,AEE
2012-05-08,Bank oferica,Underperform,,main,AEE
2012-08-03,UBS,Neutral,,main,AEE
2012-08-03,Barclays,Equal-Weight,,main,AEE
2012-08-06,Bank of America,Underperform,,main,AEE
2012-10-29,Morgan Stanley,Equal-Weight,Underweight,up,AEE
2012-11-12,Barclays,Equal-Weight,,main,AEE
2012-11-12,UBS,Neutral,,main,AEE
2012-12-21,Morgan Stanley,Overweight,Equal-Weight,up,AEE
2012-12-24,Edward Jones,Hold,Sell,up,AEE
2013-01-17,Morgan Stanley,Overweight,,main,AEE
2013-02-21,UBS,Neutral,,main,AEE
2013-03-15,Wunderlich,Hold,,main,AEE
2013-05-03,Wunderlich,Hold,,main,AEE
2013-09-20,Barclays,Overweight,Equal-Weight,up,AEE
2014-01-06,Wells Fargo,Outperform,Market Perform,up,AEE
2014-02-25,Barclays,Equal-Weight,,down,AEE
2014-03-20,Goldman Sachs,Sell,Neutral,down,AEE
2014-05-09,Barclays,Equal-Weight,Equal-Weight,main,AEE
2014-08-07,UBS,Neutral,,main,AEE
2014-09-24,Ladenburg Thalmann,Buy,,init,AEE
2014-11-07,Barclays,Equal-Weight,,main,AEE
2014-12-08,Barclays,Equal-Weight,,main,AEE
2015-04-27,Argus,Buy,Hold,up,AEE
2015-05-08,Barclays,Equal-Weight,,main,AEE
2015-07-28,Goldman Sachs,Neutral,Sell,up,AEE
2015-08-03,Barclays,Equal-Weight,,main,AEE
2016-01-04,Barclays,Equal-Weight,,main,AEE
2016-01-28,Barclays,Equal-Weight,,main,AEE
2016-01-29,Barclays,Equal-Weight,,main,AEE
2016-02-22,Barclays,Equal-Weight,,main,AEE
2016-04-04,Argus,Hold,Buy,down,AEE
2016-04-04,Barclays,Overweight,Equal-Weight,up,AEE
2016-05-16,Barclays,Overweight,,main,AEE
2017-05-25,Barclays,Equal-Weight,Overweight,down,AEE
2017-06-26,Goldman Sachs,Sell,Neutral,down,AEE
2017-07-10,Morgan Stanley,Overweight,,main,AEE
2017-08-10,Morgan Stanley,Overweight,,main,AEE
2017-09-08,Morgan Stanley,Equal-Weight,,main,AEE
2017-11-13,Morgan Stanley,Equal-Weight,,main,AEE
2017-12-13,Morgan Stanley,Underweight,Equal-Weight,down,AEE
2018-02-02,UBS,Neutral,,init,AEE
2018-02-13,Morgan Stanley,Underweight,Underweight,main,AEE
2018-02-21,UBS,Neutral,Neutral,main,AEE
2018-04-02,UBS,Buy,Neutral,up,AEE
2018-04-16,Morgan Stanley,Underweight,Underweight,main,AEE
2018-05-23,Goldman Sachs,Neutral,Sell,up,AEE
2018-06-06,Morgan Stanley,Equal-Weight,Underweight,up,AEE
2018-06-13,Morgan Stanley,Equal-Weight,Equal-Weight,main,AEE
2018-07-10,Barclays,Equal-Weight,,init,AEE
2018-07-16,Morgan Stanley,Equal-Weight,Equal-Weight,main,AEE
2018-09-11,Morgan Stanley,Equal-Weight,Equal-Weight,main,AEE
2018-09-17,Wells Fargo,Outperform,Outperform,main,AEE
2018-09-21,Morgan Stanley,Equal-Weight,Equal-Weight,main,AEE
