Date,Firm,To Grade,From Grade,Action,ABV
2018-10-22,PiperJaffray,Overweight,,init,ARVN
2018-10-22,Goldman Sachs,Neutral,,init,ARVN
2019-04-12,Evercore ISI Group,Outperform,,init,ARVN
2019-06-05,Citigroup,Neutral,Buy,down,ARVN
2019-08-06,Cantor Fitzgerald,Overweight,,init,ARVN
2019-09-12,BMO Capital,Outperform,,init,ARVN
2019-09-25,Wedbush,Outperform,,init,ARVN
2019-11-13,Piper Jaffray,Overweight,,main,ARVN
2019-11-14,Roth Capital,Buy,,init,ARVN
2019-11-25,Guggenheim,Buy,,init,ARVN
2019-12-19,H.C. Wainwright,Buy,,init,ARVN
2019-12-20,Cantor Fitzgerald,Overweight,,reit,ARVN
2020-01-06,PiperJaffray,Overweight,,main,ARVN
2020-01-24,Wedbush,Outperform,,main,ARVN
2020-04-29,HC Wainwright & Co.,Buy,,reit,ARVN
2020-05-12,Oppenheimer,Perform,,init,ARVN
2021-03-31,BMO Capital,Outperform,,init,ARVN
2021-04-21,Truist Securities,Buy,,init,ARVN
2021-05-21,UBS,Buy,,init,ARVN
2021-07-22,Truist Securities,Buy,,main,ARVN
2021-07-23,Oppenheimer,Outperform,,main,ARVN
2021-07-23,Citigroup,Buy,,main,ARVN
2021-08-09,Roth Capital,Buy,,main,ARVN
2021-09-09,B of A Securities,Buy,,init,ARVN
2021-09-30,Stifel,Buy,,init,ARVN
2021-10-14,SVB Leerink,Outperform,,init,ARVN
2021-12-07,Cowen & Co.,Outperform,,init,ARVN
