Date,Firm,To Grade,From Grade,Action,ABV
2012-10-19,Compass Point,Buy,,init,TRNO
2013-01-23,Compass Point,Buy,,main,TRNO
2013-01-28,Stifel Nicolaus,Buy,,main,TRNO
2013-03-04,Compass Point,Buy,,main,TRNO
2013-04-03,Stifel Nicolaus,Buy,,main,TRNO
2013-04-22,McNicoll Lewis Vlak,Buy,,init,TRNO
2013-05-15,Compass Point,Buy,,main,TRNO
2013-08-08,Compass Point,Buy,,main,TRNO
2014-02-20,Compass Point,Buy,,main,TRNO
2014-06-26,Goldman Sachs,Neutral,,init,TRNO
2014-11-03,Compass Point,Buy,,main,TRNO
2014-11-04,JMP Securities,Market Outperform,,main,TRNO
2015-02-12,JMP Securities,Market Outperform,,main,TRNO
2015-04-10,DA Davidson,Buy,,init,TRNO
2015-08-12,Cowen & Co.,Outperform,,init,TRNO
2015-11-05,Compass Point,Neutral,Buy,down,TRNO
2016-01-07,Baird,Neutral,Outperform,down,TRNO
2016-01-22,Jefferies,Hold,,init,TRNO
2016-03-17,FBR Capital,Market Perform,,init,TRNO
2016-07-29,FBR Capital,Market Perform,,main,TRNO
2016-08-18,Jefferies,Hold,,main,TRNO
2016-08-22,JMP Securities,Market Perform,Market Outperform,down,TRNO
2016-08-25,BTIG Research,Buy,,init,TRNO
2017-01-05,Mitsubishi UFJ,Neutral,Overweight,down,TRNO
2017-11-22,National Securities,Buy,Neutral,up,TRNO
2018-02-09,Baird,Neutral,Neutral,main,TRNO
2018-02-12,B. Riley,Neutral,,main,TRNO
2018-04-18,Compass Point,Buy,Neutral,up,TRNO
2018-08-03,KeyBanc,Overweight,Overweight,main,TRNO
2019-05-16,Goldman Sachs,Buy,,init,TRNO
2019-07-10,KeyBanc,Overweight,,main,TRNO
2019-10-31,KeyBanc,Overweight,,main,TRNO
2020-02-10,KeyBanc,Overweight,,main,TRNO
2020-04-14,Piper Sandler,Overweight,,main,TRNO
2020-05-07,Baird,Neutral,,main,TRNO
2020-07-22,ScotiaBank,Sector Outperform,,init,TRNO
2020-08-06,Piper Sandler,Overweight,,main,TRNO
2020-09-23,Baird,Outperform,Neutral,up,TRNO
2020-10-28,Berenberg,Buy,,init,TRNO
2021-01-13,Jefferies,Buy,Hold,up,TRNO
2021-05-27,Berenberg,Hold,Buy,down,TRNO
2021-07-15,Keybanc,Overweight,,main,TRNO
2021-11-05,Keybanc,Overweight,,main,TRNO
2021-12-23,BTIG,Buy,,main,TRNO
