Date,Firm,To Grade,From Grade,Action,ABV
2012-04-12,Scotiabank,Sector Outperform,,main,STKL
2012-07-05,Canaccord Genuity,Buy,,main,STKL
2012-09-24,Canaccord Genuity,Buy,,main,STKL
2012-11-08,Fraser Mackenzie,Strong Buy,Buy,up,STKL
2012-11-21,Desjardins,Hold,Buy,down,STKL
2013-09-18,Lake Street,Buy,,init,STKL
2013-09-20,Miller Tabak,Hold,Buy,down,STKL
2013-09-27,Cantor Fitzgerald,Hold,Buy,down,STKL
2013-10-10,DA Davidson,Outperform,,init,STKL
2013-11-07,Miller Tabak,Buy,Hold,up,STKL
2014-02-07,Cantor Fitzgerald,Buy,Hold,up,STKL
2014-04-10,Imperial Capital,Outperform,,main,STKL
2014-06-17,Citigroup,Buy,,main,STKL
2014-08-14,Imperial Capital,Outperform,,main,STKL
2014-08-18,Citigroup,Buy,,main,STKL
2014-12-18,Miller Tabak,Buy,Hold,up,STKL
2015-03-16,Citigroup,Buy,,main,STKL
2015-06-11,Citigroup,Buy,,main,STKL
2015-06-26,DA Davidson,Buy,,init,STKL
2015-07-16,Scotia Howard Weil,Outperform,Sector Perform,up,STKL
2015-09-04,William Blair,Market Perform,,init,STKL
2015-10-08,BMO Capital,Outperform,,init,STKL
2016-09-09,Citigroup,Buy,,main,STKL
2016-10-11,Wunderlich,Buy,,init,STKL
2017-03-02,Wunderlich,Hold,Buy,down,STKL
2017-03-06,DA Davidson,Neutral,Buy,down,STKL
2017-03-07,William Blair,Outperform,Market Perform,up,STKL
2017-11-20,Citigroup,Buy,,main,STKL
2018-06-19,Citigroup,Buy,Buy,main,STKL
2020-07-22,DA Davidson,Buy,,init,STKL
2020-12-10,Craig-Hallum,Buy,,init,STKL
2021-04-13,Canaccord Genuity,Buy,,init,STKL
2021-07-09,BMO Capital,Outperform,,init,STKL
2021-09-10,Cowen & Co.,Outperform,,init,STKL
