Date,Firm,To Grade,From Grade,Action,ABV
2015-03-03,RBC Capital,Outperform,,init,DEA
2015-03-04,Citigroup,Neutral,,init,DEA
2015-03-13,Raymond James,Outperform,,init,DEA
2016-03-04,RBC Capital,Sector Perform,Outperform,down,DEA
2016-07-07,Citigroup,Neutral,,main,DEA
2016-10-05,Jefferies,Buy,,init,DEA
2016-10-19,SunTrust Robinson Humphrey,Buy,,init,DEA
2017-01-09,Raymond James,Market Perform,Outperform,down,DEA
2017-11-13,Citigroup,Neutral,,main,DEA
2018-12-14,RBC Capital,Outperform,Sector Perform,up,DEA
2019-01-08,Raymond James,Outperform,Market Perform,up,DEA
2019-03-29,Citigroup,Neutral,Neutral,main,DEA
2019-08-06,Raymond James,Outperform,,main,DEA
2019-09-12,SunTrust Robinson Humphrey,Buy,,main,DEA
2019-09-23,Compass Point,Buy,,init,DEA
2020-01-07,Raymond James,Market Perform,Outperform,down,DEA
2020-01-16,SunTrust Robinson Humphrey,Hold,Buy,down,DEA
2020-04-07,Citigroup,Neutral,,main,DEA
2020-04-16,Jefferies,Buy,,main,DEA
2020-05-27,SunTrust Robinson Humphrey,Hold,,main,DEA
2020-08-24,Citigroup,Neutral,,main,DEA
2020-11-11,RBC Capital,Sector Perform,Outperform,down,DEA
2020-12-23,BMO Capital,Outperform,,init,DEA
2021-01-12,Raymond James,Outperform,Market Perform,up,DEA
2021-02-25,Raymond James,Outperform,,main,DEA
2021-05-06,Raymond James,Outperform,,main,DEA
2021-08-04,Raymond James,Outperform,,main,DEA
