Date,Firm,To Grade,From Grade,Action,ABV
2017-05-08,RBC Capital,Outperform,,init,YEXT
2017-05-08,Morgan Stanley,Equal-Weight,,init,YEXT
2017-05-08,PiperJaffray,Overweight,,init,YEXT
2017-05-08,JP Morgan,Neutral,,init,YEXT
2017-10-16,KeyBanc,Overweight,Sector Weight,up,YEXT
2018-06-01,KeyBanc,Overweight,Overweight,main,YEXT
2018-06-01,Morgan Stanley,Equal-Weight,Equal-Weight,main,YEXT
2018-07-11,KeyBanc,Sector Weight,Overweight,down,YEXT
2018-08-14,SunTrust Robinson Humphrey,Buy,,init,YEXT
2018-09-18,Morgan Stanley,Equal-Weight,Equal-Weight,main,YEXT
2018-10-08,DA Davidson,Buy,,init,YEXT
2018-10-23,Morgan Stanley,Equal-Weight,Equal-Weight,main,YEXT
2018-11-16,Berenberg,Buy,,init,YEXT
2018-12-03,Morgan Stanley,Equal-Weight,Equal-Weight,main,YEXT
2019-01-15,Morgan Stanley,Underweight,Equal-Weight,down,YEXT
2019-01-25,Oppenheimer,Outperform,,init,YEXT
2019-03-07,Morgan Stanley,Underweight,Underweight,main,YEXT
2019-10-16,Morgan Stanley,Underweight,,main,YEXT
2019-12-06,RBC Capital,Outperform,,main,YEXT
2019-12-06,Morgan Stanley,Underweight,,main,YEXT
2019-12-06,DA Davidson,Buy,,main,YEXT
2019-12-06,JP Morgan,Neutral,,main,YEXT
2019-12-06,SunTrust Robinson Humphrey,Buy,,main,YEXT
2020-03-04,RBC Capital,Outperform,,main,YEXT
2020-06-05,DA Davidson,Buy,,main,YEXT
2020-06-05,Morgan Stanley,Underweight,,main,YEXT
2020-06-05,SunTrust Robinson Humphrey,Buy,,main,YEXT
2020-06-10,Needham,Buy,,init,YEXT
2020-06-23,William Blair,Outperform,,init,YEXT
2020-06-25,MKM Partners,Buy,,init,YEXT
2020-07-09,Needham,Buy,,reit,YEXT
2020-09-04,DA Davidson,Buy,,main,YEXT
2020-09-04,Truist Securities,Buy,,main,YEXT
2020-09-04,Morgan Stanley,Underweight,,main,YEXT
2020-12-04,DA Davidson,Buy,,main,YEXT
2021-03-04,Needham,Buy,,main,YEXT
2021-03-04,William Blair,Market Perform,Outperform,down,YEXT
2021-03-04,Morgan Stanley,Underweight,,main,YEXT
2021-03-18,Needham,Buy,,main,YEXT
2021-09-03,Morgan Stanley,Underweight,,main,YEXT
2021-09-03,DA Davidson,Buy,,main,YEXT
