Date,Firm,To Grade,From Grade,Action,ABV
2014-05-12,PiperJaffray,Overweight,,init,WB
2014-06-09,Morgan Stanley,Equal-weight,,init,WB
2014-06-10,Credit Suisse,Outperform,,init,WB
2014-07-22,Tigress Financial,Buy,,init,WB
2014-07-25,Citigroup,Buy,,init,WB
2014-09-09,TH Capital,Buy,,init,WB
2014-11-24,HSBC,Overweight,,init,WB
2015-04-20,Summit Research Partners,Buy,,init,WB
2015-05-18,Summit Research Partners,Hold,Buy,down,WB
2015-08-27,Summit Research Partners,Buy,Hold,up,WB
2015-10-29,Citigroup,Neutral,,down,WB
2016-02-24,JP Morgan,Overweight,,init,WB
2016-04-19,Morgan Stanley,Overweight,,main,WB
2016-05-11,Tigress Financial,Neutral,,down,WB
2016-05-16,Goldman Sachs,Neutral,Buy,down,WB
2016-08-05,Citigroup,Buy,,init,WB
2016-08-11,Goldman Sachs,Neutral,,main,WB
2016-09-30,Jefferies,Buy,,main,WB
2017-03-28,Barclays,Overweight,,init,WB
2017-04-18,Benchmark,Buy,,init,WB
2017-08-11,Barclays,Overweight,,main,WB
2017-11-15,Barclays,Overweight,,main,WB
2018-02-15,JP Morgan,Overweight,Overweight,main,WB
2018-07-30,Barclays,Overweight,Overweight,main,WB
2018-08-09,Jefferies,Buy,Buy,main,WB
2018-08-29,JP Morgan,Overweight,Overweight,main,WB
2019-01-08,Morgan Stanley,Equal-Weight,Overweight,down,WB
2019-01-22,Nomura,Neutral,Buy,down,WB
2019-01-24,Jefferies,Hold,Buy,down,WB
2019-03-06,China Renaissance,Hold,Buy,down,WB
2019-05-24,HSBC,Reduce,Hold,down,WB
2019-05-28,JP Morgan,Neutral,Overweight,down,WB
2019-07-17,Credit Suisse,Neutral,Outperform,down,WB
2019-08-05,Jefferies,Hold,,init,WB
2019-10-04,Credit Suisse,Outperform,Neutral,up,WB
2019-10-18,Jefferies,Buy,Hold,up,WB
2019-11-15,CLSA,Outperform,Buy,down,WB
2020-02-24,Barclays,Overweight,,main,WB
2020-02-27,UBS,Neutral,,main,WB
2020-02-27,Benchmark,Buy,,main,WB
2020-04-22,Barclays,Equal-Weight,Overweight,down,WB
2020-05-21,Nomura Instinet,Neutral,,main,WB
2020-06-26,B of A Securities,Buy,,init,WB
2021-08-19,Credit Suisse,Outperform,Neutral,up,WB
2021-08-20,HSBC,Hold,Reduce,up,WB
