Date,Firm,To Grade,From Grade,Action,ABV
2014-07-07,Raymond James,Underperform,Market Perform,down,NSIT
2014-10-03,Raymond James,Market Perform,Underperform,up,NSIT
2015-06-26,Raymond James,Underperform,Market Perform,down,NSIT
2016-08-04,Raymond James,Market Perform,Outperform,down,NSIT
2017-01-12,Raymond James,Underperform,Market Perform,down,NSIT
2017-04-07,B. Riley FBR,Neutral,,init,NSIT
2017-05-04,Raymond James,Underperform,Market Perform,down,NSIT
2017-08-03,B. Riley FBR,Buy,Neutral,up,NSIT
2017-11-08,B. Riley FBR,Buy,,main,NSIT
2018-08-02,B. Riley FBR,Buy,Buy,main,NSIT
2018-11-08,B. Riley FBR,Buy,Buy,main,NSIT
2019-09-12,JP Morgan,Overweight,,init,NSIT
2020-02-13,B. Riley FBR,Buy,,reit,NSIT
2020-05-04,B. Riley FBR,Buy,,main,NSIT
2020-05-11,B. Riley FBR,Buy,,main,NSIT
2020-09-24,Barrington Research,Outperform,,init,NSIT
2021-06-16,JP Morgan,Neutral,Overweight,down,NSIT
