Date,Firm,To Grade,From Grade,Action,ABV
2016-02-26,Keefe Bruyette & Woods,Market Perform,Outperform,down,STAR
2016-08-05,Keefe Bruyette & Woods,Market Perform,,main,STAR
2017-04-05,JMP Securities,Market Perform,,init,STAR
2018-03-27,Raymond James,Market Perform,,init,STAR
2018-12-31,JMP Securities,Market Outperform,Market Perform,up,STAR
2019-02-28,JMP Securities,Market Perform,Outperform,down,STAR
2019-05-28,Raymond James,Outperform,Market Perform,up,STAR
2019-08-02,Raymond James,Outperform,,main,STAR
2019-10-21,Barrington Research,Outperform,,reit,STAR
2020-02-27,Raymond James,Outperform,,reit,STAR
2020-04-13,Raymond James,Outperform,,main,STAR
2021-02-25,Raymond James,Outperform,,main,STAR
2021-06-23,B. Riley Securities,Buy,,init,STAR
2021-08-04,Raymond James,Outperform,,main,STAR
2021-09-10,Berenberg,Buy,,init,STAR
2021-11-03,Raymond James,Outperform,,main,STAR
