Date,Firm,To Grade,From Grade,Action,ABV
2017-01-24,Avondale Partners,Market Perform,Market Outperform,down,AMN
2017-06-27,Wells Fargo,Outperform,,init,AMN
2017-11-03,Baird,Outperform,,main,AMN
2017-11-07,Credit Suisse,Outperform,,init,AMN
2017-11-13,BMO Capital,Outperform,,main,AMN
2017-11-17,KeyBanc,Overweight,,init,AMN
2018-02-01,Jefferies,Buy,,init,AMN
2018-03-22,BMO Capital,Outperform,Outperform,main,AMN
2018-04-10,Credit Suisse,Outperform,Outperform,main,AMN
2018-04-10,BMO Capital,Outperform,Outperform,main,AMN
2018-05-04,Baird,Neutral,Outperform,down,AMN
2018-11-01,BMO Capital,Outperform,Outperform,main,AMN
2019-06-18,BMO Capital,Outperform,,main,AMN
2019-12-19,Benchmark,Buy,,main,AMN
2020-01-30,Benchmark,Buy,,main,AMN
2020-01-30,Sidoti & Co.,Buy,,main,AMN
2020-02-14,Benchmark,Buy,,reit,AMN
2020-02-14,SunTrust Robinson Humphrey,Buy,,main,AMN
2020-03-19,Sidoti & Co.,Neutral,Buy,down,AMN
2020-03-26,SunTrust Robinson Humphrey,Hold,Buy,down,AMN
2020-03-31,Sidoti & Co.,Buy,Neutral,up,AMN
2020-05-12,Credit Suisse,Outperform,,main,AMN
2020-05-12,SunTrust Robinson Humphrey,Hold,,main,AMN
2020-05-12,Sidoti & Co.,Buy,,main,AMN
2020-06-16,Sidoti & Co.,Buy,,main,AMN
2020-07-21,SunTrust Robinson Humphrey,Buy,Hold,up,AMN
2020-08-07,Credit Suisse,Outperform,,main,AMN
2020-10-08,B of A Securities,Buy,,init,AMN
2020-11-05,Benchmark,Buy,,main,AMN
2020-11-06,Credit Suisse,Outperform,,main,AMN
2021-02-22,BMO Capital,Outperform,,main,AMN
2021-05-10,BMO Capital,Outperform,,main,AMN
2021-06-18,Truist Securities,Buy,,main,AMN
2021-08-09,BMO Capital,Outperform,,main,AMN
2021-08-10,Credit Suisse,Outperform,,main,AMN
2021-08-31,Truist Securities,Buy,,main,AMN
2021-11-08,BMO Capital,Outperform,,main,AMN
2021-11-17,Credit Suisse,Outperform,,main,AMN
