Date,Firm,To Grade,From Grade,Action,ABV
2012-03-27,Pareto Securities,Hold,,up,AZN
2012-05-01,Bank oferica,Neutral,,up,AZN
2012-08-20,JP Morgan,Underweight,Neutral,down,AZN
2012-09-07,Morgan Stanley,Equal-Weight,Underweight,up,AZN
2012-09-10,Bank of America,Underperform,Neutral,down,AZN
2012-10-26,Pareto Securities,Sell,Hold,down,AZN
2012-10-26,Swedbank,Reduce,Neutral,down,AZN
2012-12-14,Societe Generale,Sell,Hold,down,AZN
2013-03-08,Swedbank,Sell,Reduce,down,AZN
2013-03-22,Natixis,Neutral,Reduce,up,AZN
2013-04-02,JP Morgan,Neutral,Underperform,up,AZN
2013-08-02,Swedbank,Reduce,Sell,up,AZN
2013-08-02,Swedbank,,Sell,up,AZN
2013-08-15,Morgan Stanley,Underweight,Equal-Weight,down,AZN
2013-09-16,Nordea,Buy,Sell,up,AZN
2013-10-08,MainFirst,Underperform,,init,AZN
2013-10-11,Jefferies,Underperform,Hold,down,AZN
2013-10-28,Bank of America,Neutral,Underperform,up,AZN
2013-11-04,UBS,Neutral,Buy,down,AZN
2013-11-13,Panmure,Sell,Hold,down,AZN
2013-11-15,Liberum,Buy,,up,AZN
2013-12-20,Bryan Garnier,Neutral,Buy,down,AZN
2014-01-09,UBS,Buy,,init,AZN
2014-01-09,Jefferies,Hold,Underperform,up,AZN
2014-01-14,Morgan Stanley,Equal-Weight,Underweight,up,AZN
2014-01-15,Danske Bank,Buy,,up,AZN
2014-03-03,Bank of America,Underperform,Neutral,down,AZN
2014-03-13,JP Morgan,Underweight,,down,AZN
2014-04-01,Panmure,Hold,,up,AZN
2014-04-22,Citigroup,Buy,Neutral,up,AZN
2014-04-28,Societe Generale,Hold,Sell,up,AZN
2014-04-29,Kepler Cheuvreux,Hold,Reduce,up,AZN
2014-04-29,Panmure,Buy,Hold,up,AZN
2014-05-05,Danske Bank,Sell,Buy,down,AZN
2014-05-21,Barclays,Equal-Weight,,main,AZN
2014-12-02,Morgan Stanley,Underweight,Equal-Weight,down,AZN
2015-01-16,Barclays,Underweight,Equal-weight,down,AZN
2015-01-22,Leerink Swann,Market Perform,,main,AZN
2015-02-03,SEB Enskilda,Buy,Hold,up,AZN
2015-05-19,LBBW Research,Hold,Sell,up,AZN
2015-07-02,Berenberg,Buy,Hold,up,AZN
2015-09-02,HSBC,Buy,Hold,up,AZN
2015-09-14,Deutsche Bank,Buy,Hold,up,AZN
2015-10-20,Credit Suisse,Underperform,Neutral,down,AZN
2015-11-02,Nordea,Hold,,down,AZN
2015-12-01,Morgan Stanley,Overweight,Underweight,up,AZN
2016-01-19,Barclays,Equal-Weight,Underweight,up,AZN
2016-01-26,Oddo Securities,Top Pick,Neutral,up,AZN
2016-02-08,HBSC,Hold,Buy,down,AZN
2016-02-26,Cantor Fitzgerald,Buy,,init,AZN
2016-02-29,Drexel Hamilton,Buy,,init,AZN
2016-03-15,Jefferies,Hold,Buy,down,AZN
2016-04-11,Goldman Sachs,Sell,Neutral,down,AZN
2016-05-02,Leerink Swann,Market Perform,,main,AZN
2016-07-12,Argus,Hold,,init,AZN
2016-08-29,Argus,Buy,Hold,up,AZN
2016-09-12,Jefferies,Buy,Hold,up,AZN
2016-09-14,Exane BNP Paribas,Neutral,Outperform,down,AZN
2016-09-23,PiperJaffray,Overweight,,init,AZN
2016-12-09,Leerink Swann,Outperform,Market Perform,up,AZN
2017-05-15,Credit Suisse,Neutral,Underperform,up,AZN
2017-07-27,Leerink Swann,Market Perform,Outperform,down,AZN
2017-07-28,Morgan Stanley,Equal-Weight,Overweight,down,AZN
2017-09-07,BMO Capital,Outperform,,init,AZN
2017-09-14,Liberum,Hold,Buy,down,AZN
2017-09-22,Bernstein,Outperform,Market Perform,up,AZN
2017-10-23,Leerink Swann,Market Perform,,main,AZN
2017-12-29,JP Morgan,Overweight,Neutral,up,AZN
2018-02-06,Leerink Swann,Market Perform,Market Perform,main,AZN
2018-03-19,Jefferies,Buy,Hold,up,AZN
2018-08-16,Jefferies,Hold,Buy,down,AZN
2018-11-19,Investec,Hold,Buy,down,AZN
2018-12-14,SunTrust Robinson Humphrey,Buy,,init,AZN
2019-04-01,Cowen & Co.,Outperform,Market Perform,up,AZN
2019-04-02,UBS,Sell,Neutral,down,AZN
2019-11-22,SVB Leerink,Outperform,,init,AZN
2019-12-02,Cowen & Co.,Outperform,,main,AZN
2020-05-06,Argus Research,Buy,,main,AZN
2020-05-29,SVB Leerink,Outperform,,main,AZN
2020-12-07,Morgan Stanley,Overweight,Equal-Weight,up,AZN
2021-01-15,Deutsche Bank,Buy,,init,AZN
2021-02-25,UBS,Buy,Neutral,up,AZN
2021-03-02,SVB Leerink,Outperform,,main,AZN
2021-03-16,Jefferies,Buy,Hold,up,AZN
2021-04-12,Argus Research,Hold,Buy,down,AZN
2021-06-04,SVB Leerink,Outperform,,main,AZN
2021-07-16,SVB Leerink,Outperform,,main,AZN
2021-08-04,SVB Leerink,Outperform,,main,AZN
2021-09-20,SVB Leerink,Outperform,,main,AZN
2021-09-27,SVB Leerink,Outperform,,main,AZN
2021-12-07,Jefferies,Hold,Buy,down,AZN
