Date,Firm,To Grade,From Grade,Action,ABV
2012-03-30,UBS,Neutral,,main,HAIN
2012-05-04,UBS,Neutral,,main,HAIN
2012-05-04,Jefferies,Buy,,main,HAIN
2012-07-24,Citigroup,Buy,,main,HAIN
2012-08-23,BMO Capital,Market Perform,,main,HAIN
2012-08-23,PiperJaffray,Neutral,,main,HAIN
2012-08-23,Citigroup,Buy,,main,HAIN
2012-08-23,UBS,Neutral,,main,HAIN
2012-08-24,Jefferies,Buy,,main,HAIN
2012-09-04,JP Morgan,Overweight,,main,HAIN
2012-09-06,PiperJaffray,Neutral,,main,HAIN
2012-10-05,Janney Capital,Buy,,init,HAIN
2012-10-22,Canaccord Genuity,Buy,,main,HAIN
2012-10-26,Jefferies,Buy,,main,HAIN
2012-11-02,BMO Capital,Market Perform,,main,HAIN
2013-01-02,BMO Capital,Outperform,Market Perform,up,HAIN
2013-03-19,Longbow Research,Buy,Neutral,up,HAIN
2013-04-22,JP Morgan,Overweight,,main,HAIN
2013-06-18,BMO Capital,Outperform,,main,HAIN
2013-07-12,Imperial Capital,Outperform,,init,HAIN
2013-07-12,Imperial Capital,Outperform,,init,HAIN
2013-07-16,BMO Capital,Outperform,,main,HAIN
2013-08-23,Imperial Capital,Outperform,,main,HAIN
2013-08-23,Northcoast Research,Buy,,init,HAIN
2013-09-16,Jefferies,Buy,,main,HAIN
2013-10-07,PiperJaffray,Overweight,Neutral,up,HAIN
2013-11-06,BMO Capital,Outperform,,main,HAIN
2013-11-06,Jefferies,Buy,,main,HAIN
2013-11-25,RBC Capital,Outperform,,init,HAIN
2014-01-21,Wells Fargo,Market Perform,,init,HAIN
2014-04-30,JP Morgan,Overweight,,main,HAIN
2014-05-09,JP Morgan,Overweight,,main,HAIN
2014-05-23,Jefferies,Hold,Buy,down,HAIN
2014-06-03,Citigroup,Buy,,main,HAIN
2014-08-22,Citigroup,Buy,,main,HAIN
2014-09-05,Canaccord Genuity,Buy,,main,HAIN
2014-11-07,Canaccord Genuity,Buy,,main,HAIN
2014-11-11,Imperial Capital,In-line,Outperform,down,HAIN
2014-11-14,Citigroup,Buy,,main,HAIN
2014-12-04,Oppenheimer,Perform,,init,HAIN
2014-12-08,JP Morgan,Overweight,,main,HAIN
2015-01-09,Barclays,Overweight,,main,HAIN
2015-01-26,Jefferies,Hold,,main,HAIN
2015-02-24,Canaccord Genuity,Buy,,main,HAIN
2015-02-25,Citigroup,Buy,,main,HAIN
2015-03-03,Wedbush,Outperform,,init,HAIN
2015-04-17,Longbow Research,Neutral,Buy,down,HAIN
2015-06-10,Citigroup,Buy,,main,HAIN
2015-07-24,Maxim Group,Buy,,init,HAIN
2015-07-28,Canaccord Genuity,Buy,,main,HAIN
2015-08-19,Jefferies,Hold,,main,HAIN
2015-08-19,BMO Capital,Outperform,,main,HAIN
2015-08-19,Jefferies,Hold,,main,HAIN
2015-08-19,RBC Capital,Perform,,main,HAIN
2015-09-04,William Blair,Outperform,,init,HAIN
2015-10-14,Cowen & Co.,Outperform,,init,HAIN
2015-10-19,Buckingham Research,Neutral,,init,HAIN
2015-12-11,Wunderlich,Buy,,init,HAIN
2016-01-12,Oppenheimer,Perform,,main,HAIN
2016-02-02,PiperJaffray,Neutral,,down,HAIN
2016-02-24,UBS,Buy,,init,HAIN
2016-04-07,Atlantic Equities,Neutral,,init,HAIN
2016-08-16,Maxim Group,Hold,Buy,down,HAIN
2016-08-16,Oppenheimer,Perform,,main,HAIN
2016-08-16,JP Morgan,Overweight,,main,HAIN
2016-08-16,Jefferies,Buy,,main,HAIN
2016-08-16,Wedbush,Neutral,Outperform,down,HAIN
2016-08-16,Barclays,Equal-Weight,Overweight,down,HAIN
2016-08-16,PiperJaffray,Underweight,Neutral,down,HAIN
2016-08-16,SunTrust Robinson Humphrey,Neutral,Buy,down,HAIN
2016-08-26,Buckingham Research,Neutral,,main,HAIN
2016-09-15,UBS,Sell,,main,HAIN
2016-10-25,Susquehanna,Positive,,init,HAIN
2016-11-18,Bank of America,Neutral,Underperform,up,HAIN
2016-11-18,Atlantic Equities,Neutral,Underweight,up,HAIN
2017-02-17,Argus,Hold,Buy,down,HAIN
2017-06-23,JP Morgan,Neutral,Overweight,down,HAIN
2017-07-13,Maxim Group,Buy,Hold,up,HAIN
2017-08-01,Loop Capital,Hold,,init,HAIN
2017-08-22,Susquehanna,Neutral,Positive,down,HAIN
2017-08-30,Buckingham,Neutral,,main,HAIN
2017-10-19,BMO Capital,Market Perform,Outperform,down,HAIN
2017-11-08,Bernstein,Outperform,Market Perform,up,HAIN
2018-02-08,BMO Capital,Market Perform,Market Perform,main,HAIN
2018-05-09,BMO Capital,Market Perform,Market Perform,main,HAIN
2018-05-09,Buckingham,Neutral,Neutral,main,HAIN
2018-06-05,Deutsche Bank,Buy,,init,HAIN
2018-06-25,Citigroup,Buy,Buy,main,HAIN
2018-08-29,BMO Capital,Market Perform,Market Perform,main,HAIN
2018-08-29,Buckingham,Neutral,Neutral,main,HAIN
2018-08-29,JP Morgan,Neutral,Neutral,main,HAIN
2018-08-30,Wells Fargo,Market Perform,Market Perform,main,HAIN
2018-12-17,BMO Capital,Market Perform,Market Perform,main,HAIN
2019-02-28,JP Morgan,Overweight,Neutral,up,HAIN
2019-03-01,Bernstein,Market Perform,Outperform,down,HAIN
2019-04-01,JP Morgan,Neutral,Overweight,down,HAIN
2019-06-12,Evercore ISI Group,In-Line,,init,HAIN
2019-08-20,JP Morgan,Underweight,Neutral,down,HAIN
