Date,Firm,To Grade,From Grade,Action,ABV
2017-10-23,Cowen & Co.,Outperform,,init,NCNA
2017-10-23,Citigroup,Buy,,init,NCNA
2018-10-19,PiperJaffray,Overweight,,init,NCNA
2019-08-19,H.C. Wainwright,Buy,,init,NCNA
2019-11-15,H.C. Wainwright,Buy,,reit,NCNA
2020-03-11,H.C. Wainwright,Buy,,main,NCNA
2020-07-24,Oppenheimer,Outperform,,init,NCNA
2020-08-21,HC Wainwright & Co.,Buy,,main,NCNA
2020-10-22,Truist Securities,Buy,,init,NCNA
2020-11-24,HC Wainwright & Co.,Buy,,main,NCNA
2020-12-01,HC Wainwright & Co.,Buy,,main,NCNA
2021-11-24,HC Wainwright & Co.,Buy,,main,NCNA
