Date,Firm,To Grade,From Grade,Action,ABV
2012-08-24,Stifel Nicolaus,Buy,,init,PBYI
2012-11-13,Cowen & Co.,Outperform,,init,PBYI
2012-11-30,Bank of America,Buy,,init,PBYI
2013-12-19,Stifel Nicolaus,Hold,,down,PBYI
2013-12-24,Bank of America,Buy,,main,PBYI
2014-04-21,Citigroup,Buy,,init,PBYI
2014-06-24,Citigroup,Buy,,main,PBYI
2014-07-23,Citigroup,Buy,,main,PBYI
2014-07-23,UBS,Buy,,main,PBYI
2015-03-03,Citigroup,Buy,,main,PBYI
2015-05-05,Cowen & Co.,Market Perform,Outperform,down,PBYI
2015-08-27,JP Morgan,Overweight,,init,PBYI
2015-12-14,Citigroup,Buy,Neutral,up,PBYI
2016-01-20,Credit Suisse,Outperform,,init,PBYI
2016-02-11,Credit Suisse,Outperform,,init,PBYI
2016-03-29,RBC Capital,Sector Perform,Outperform,down,PBYI
2016-03-29,Credit Suisse,Outperform,,main,PBYI
2016-03-29,JP Morgan,Overweight,,main,PBYI
2016-03-29,Citigroup,Buy,,main,PBYI
2016-04-11,UBS,Buy,,main,PBYI
2016-09-21,Stifel Nicolaus,Buy,Hold,up,PBYI
2016-09-22,Credit Suisse,Outperform,,main,PBYI
2017-05-25,Cowen & Co.,Outperform,Market Perform,up,PBYI
2017-07-18,Credit Suisse,Outperform,,main,PBYI
2017-09-07,Barclays,Overweight,,init,PBYI
2017-09-11,Credit Suisse,Outperform,,main,PBYI
2017-10-05,Citigroup,Buy,,main,PBYI
2017-10-09,Bank of America,Buy,,main,PBYI
2017-11-10,Credit Suisse,Outperform,,main,PBYI
2017-11-10,Barclays,Overweight,,main,PBYI
2018-01-24,Citigroup,Buy,Buy,main,PBYI
2018-01-24,Bank of America,Buy,Buy,main,PBYI
2018-01-24,JP Morgan,Overweight,Overweight,main,PBYI
2018-01-24,Cowen & Co.,Market Perform,Outperform,down,PBYI
2018-01-24,Credit Suisse,Outperform,Outperform,main,PBYI
2018-03-02,Barclays,Overweight,Overweight,main,PBYI
2018-03-09,Stifel Nicolaus,Buy,Buy,main,PBYI
2018-04-12,Barclays,Equal-Weight,Overweight,down,PBYI
2018-06-28,Citigroup,Buy,Buy,main,PBYI
2018-08-10,JP Morgan,Overweight,Overweight,main,PBYI
2018-09-17,Goldman Sachs,Sell,,init,PBYI
2018-09-18,Citigroup,Buy,Buy,main,PBYI
2018-10-01,Cantor Fitzgerald,Overweight,,init,PBYI
2018-11-02,JP Morgan,Underweight,Overweight,down,PBYI
2018-11-02,Barclays,Underweight,Equal-Weight,down,PBYI
2018-11-02,Cantor Fitzgerald,Overweight,Overweight,main,PBYI
2018-11-02,JP Morgan,Underweight,Underweight,main,PBYI
2018-11-19,Goldman Sachs,Neutral,Sell,up,PBYI
2019-01-03,Guggenheim,Neutral,Buy,down,PBYI
2019-01-17,Leerink Swann,Market Perform,,init,PBYI
2019-03-01,Citigroup,Buy,Buy,main,PBYI
2019-05-10,Cantor Fitzgerald,Neutral,Overweight,down,PBYI
2019-05-10,Citi,Neutral,Buy,down,PBYI
2019-08-09,Barclays,Underweight,,main,PBYI
2019-10-08,Goldman Sachs,Sell,Neutral,down,PBYI
2019-12-06,H.C. Wainwright,Buy,,init,PBYI
2020-05-20,Cantor Fitzgerald,Neutral,,main,PBYI
2020-08-07,SVB Leerink,Market Perform,,main,PBYI
2020-08-10,Citigroup,Neutral,,main,PBYI
2021-08-06,Goldman Sachs,Sell,,main,PBYI
2021-08-06,RBC Capital,Sector Perform,,main,PBYI
2021-09-28,Citigroup,Buy,Neutral,up,PBYI
