Date,Firm,To Grade,From Grade,Action,ABV
2015-08-05,B. Riley FBR,Buy,Neutral,up,VIAV
2015-08-10,RBC Capital,Sector Perform,Outperform,down,VIAV
2015-08-12,B. Riley FBR,Buy,,main,VIAV
2015-08-12,Craig-Hallum,Hold,Buy,down,VIAV
2015-08-13,UBS,Buy,,init,VIAV
2016-06-27,B. Riley FBR,Neutral,Buy,down,VIAV
2016-08-12,Jefferies,Hold,,main,VIAV
2016-10-11,JP Morgan,Overweight,Neutral,up,VIAV
2016-12-08,Craig-Hallum,Buy,Hold,up,VIAV
2017-05-05,Jefferies,Buy,Hold,up,VIAV
2017-07-21,B. Riley FBR,Buy,Neutral,up,VIAV
2017-08-16,MKM Partners,Buy,,main,VIAV
2018-01-30,Loop Capital,Hold,,init,VIAV
2018-02-02,Stifel Nicolaus,Buy,Hold,up,VIAV
2018-02-02,Morgan Stanley,Equal-Weight,,main,VIAV
2018-02-05,Loop Capital,Buy,Hold,up,VIAV
2018-05-03,JP Morgan,Underweight,,init,VIAV
2018-05-08,Argus,Buy,Hold,up,VIAV
2018-06-08,Deutsche Bank,Hold,,init,VIAV
2018-08-13,Needham,Buy,Hold,up,VIAV
2018-08-13,B. Riley FBR,Buy,Buy,main,VIAV
2018-08-15,B. Riley FBR,Buy,Buy,main,VIAV
2018-10-01,Deutsche Bank,Buy,Hold,up,VIAV
2018-10-23,Stifel Nicolaus,Buy,,init,VIAV
2018-11-02,JP Morgan,Underweight,Underweight,main,VIAV
2019-04-22,JP Morgan,Neutral,Underweight,up,VIAV
2019-10-18,Susquehanna,Positive,,init,VIAV
2020-03-18,Needham,Buy,,main,VIAV
2020-03-19,Morgan Stanley,Equal-Weight,,main,VIAV
2020-04-13,B. Riley FBR,Buy,,main,VIAV
2020-05-07,MKM Partners,Buy,,main,VIAV
2020-05-07,B. Riley FBR,Buy,,main,VIAV
2020-06-01,JP Morgan,Overweight,Neutral,up,VIAV
2020-06-19,Needham,Buy,,main,VIAV
2020-08-12,Morgan Stanley,Equal-Weight,,main,VIAV
2020-12-15,Morgan Stanley,Equal-Weight,,main,VIAV
2021-01-12,Needham,Buy,,main,VIAV
2021-02-03,Needham,Buy,,main,VIAV
2021-02-03,Morgan Stanley,Equal-Weight,,main,VIAV
2021-05-05,Northland Capital Markets,Outperform,,main,VIAV
2021-07-06,Morgan Stanley,Equal-Weight,,main,VIAV
2021-07-20,JP Morgan,Neutral,Overweight,down,VIAV
2021-08-13,Morgan Stanley,Equal-Weight,,main,VIAV
