Date,Firm,To Grade,From Grade,Action,ABV
2012-08-08,Canaccord Genuity,Buy,,main,ATEC
2012-08-08,Canaccord Genuity,Buy,,main,ATEC
2013-03-01,Jefferies,Buy,,main,ATEC
2014-03-18,Jefferies,Buy,,main,ATEC
2015-05-01,Canaccord Genuity,Buy,,main,ATEC
2015-08-05,Canaccord Genuity,Hold,Buy,down,ATEC
2016-03-14,Northland Securities,Underperform,Outperform,down,ATEC
2017-08-14,H.C. Wainwright,Buy,,init,ATEC
2017-10-16,Lake Street,Buy,,init,ATEC
2019-08-05,Piper Jaffray,Overweight,,init,ATEC
2019-08-06,H.C. Wainwright,Buy,,main,ATEC
2019-08-28,Canaccord Genuity,Buy,,init,ATEC
2020-03-06,H.C. Wainwright,Buy,,reit,ATEC
2020-04-09,H.C. Wainwright,Buy,,reit,ATEC
2020-06-18,Northland Capital Markets,Outperform,,init,ATEC
2020-09-03,Cowen & Co.,Outperform,,init,ATEC
2020-10-08,Canaccord Genuity,Buy,,main,ATEC
2020-10-12,HC Wainwright & Co.,Buy,,main,ATEC
2020-10-20,Stifel,Buy,,init,ATEC
2021-03-05,HC Wainwright & Co.,Buy,,main,ATEC
2021-08-04,Canaccord Genuity,Buy,,main,ATEC
2021-08-25,Needham,Buy,,init,ATEC
2021-11-05,Needham,Buy,,main,ATEC
2021-12-03,Goldman Sachs,Neutral,,init,ATEC
