Date,Firm,To Grade,From Grade,Action,ABV
2021-08-23,Baird,Outperform,,init,COOK
2021-08-23,RBC Capital,Outperform,,init,COOK
2021-08-23,Jefferies,Buy,,init,COOK
2021-08-23,Piper Sandler,Overweight,,init,COOK
2021-08-23,Telsey Advisory Group,Outperform,,init,COOK
2021-08-23,Credit Suisse,Outperform,,init,COOK
2021-08-23,Stifel,Buy,,init,COOK
2021-08-23,Morgan Stanley,Equal-Weight,,init,COOK
2021-08-23,William Blair,Outperform,,init,COOK
2021-08-30,BMO Capital,Outperform,,init,COOK
2021-11-16,Telsey Advisory Group,Outperform,,main,COOK
2021-11-16,Credit Suisse,Outperform,,main,COOK
2021-11-17,RBC Capital,Outperform,,main,COOK
