Date,Firm,To Grade,From Grade,Action,ABV
2012-03-14,Oxen Group,Hold,,init,GOOG
2012-03-28,Citigroup,Buy,,main,GOOG
2012-04-03,Global Equities Research,Overweight,,main,GOOG
2012-04-05,Deutsche Bank,Buy,,main,GOOG
2012-04-09,Pivotal Research,Buy,,main,GOOG
2012-04-10,UBS,Buy,,main,GOOG
2012-04-13,Benchmark,Hold,,main,GOOG
2012-04-13,Oppenheimer,Outperform,,main,GOOG
2012-04-13,JP Morgan,Overweight,,main,GOOG
2012-04-13,Goldman Sachs,Neutral,,main,GOOG
2012-04-13,PiperJaffray,Overweight,,main,GOOG
2012-04-13,Jefferies,Buy,,main,GOOG
2012-04-13,Deutsche Bank,Buy,,main,GOOG
2012-04-13,BMO Capital,Outperform,,main,GOOG
2012-04-16,Hilliard Lyons,Buy,,main,GOOG
2012-06-06,JP Morgan,Overweight,,main,GOOG
2012-06-06,Deutsche Bank,Buy,,main,GOOG
2012-06-22,Citigroup,Buy,,main,GOOG
2012-07-13,Wedbush,Neutral,,init,GOOG
2012-07-17,,Outperform,,main,GOOG
2012-07-20,Bank of America,Buy,,main,GOOG
2012-07-20,Benchmark,Hold,,main,GOOG
2012-07-20,Deutsche Bank,Buy,,main,GOOG
2012-08-13,Morgan Stanley,Overweight,Equal-Weight,up,GOOG
2012-09-17,Global Equities Research,Overweight,,main,GOOG
2012-09-21,Cantor Fitzgerald,Buy,,init,GOOG
2012-09-24,Pivotal Research,Buy,,main,GOOG
2012-09-24,Citigroup,Buy,,main,GOOG
2012-09-25,Capstone,Buy,,main,GOOG
2012-09-26,Oracle Investment Research,Hold,Buy,down,GOOG
2012-09-26,Canaccord Genuity,Buy,,main,GOOG
2012-10-11,ThinkEquity,Buy,,main,GOOG
2012-10-11,Nomura,Buy,,main,GOOG
2012-10-12,JP Morgan,Overweight,,main,GOOG
2012-10-15,Oppenheimer,Outperform,,main,GOOG
2012-10-15,PiperJaffray,Overweight,,main,GOOG
2012-10-17,Wedbush,Neutral,,main,GOOG
2012-10-19,Hilliard Lyons,Long-Term Buy,Buy,down,GOOG
2012-10-19,Barclays,Overweight,,main,GOOG
2012-10-19,Canaccord Genuity,Buy,,main,GOOG
2012-10-19,Wedbush,Neutral,,main,GOOG
2012-10-19,Credit Suisse,Outperform,,main,GOOG
2012-10-19,Nomura,Buy,,main,GOOG
2012-10-19,Bank of America,Neutral,Buy,down,GOOG
2012-10-19,Citigroup,Buy,,main,GOOG
2012-10-19,Oppenheimer,Perform,Outperform,down,GOOG
2012-11-29,Oracle Investment Research,,Hold,up,GOOG
2013-01-02,Oppenheimer,Perform,,main,GOOG
2013-01-07,Pivotal Research,Buy,,main,GOOG
2013-01-08,Bank of America,Neutral,,main,GOOG
2013-01-15,Morgan Stanley,Overweight,,main,GOOG
2013-01-18,Hudson Square,Hold,Buy,down,GOOG
2013-01-18,Nomura,Buy,,main,GOOG
2013-01-23,Barclays,Overweight,,main,GOOG
2013-01-23,BGC Financial,Hold,,main,GOOG
2013-01-23,Wedbush,Neutral,,main,GOOG
2013-01-23,Canaccord Genuity,Buy,,main,GOOG
2013-01-23,BMO Capital,Outperform,,main,GOOG
2013-01-23,Goldman Sachs,Neutral,,main,GOOG
2013-01-23,Bank of America,Neutral,,main,GOOG
2013-01-23,Jefferies,Buy,,main,GOOG
2013-01-23,Oppenheimer,Perform,,main,GOOG
2013-02-04,BMO Capital,Market Perform,Outperform,down,GOOG
2013-02-05,Oracle Investment Research,Sell,Neutral,down,GOOG
2013-02-06,Hilliard Lyons,Neutral,Long-term Buy,down,GOOG
2013-02-06,Sterne Agee,Neutral,,init,GOOG
2013-02-07,Pivotal Research,Hold,Buy,down,GOOG
2013-02-21,Bernstein,Outperform,,main,GOOG
2013-02-21,Deutsche Bank,Buy,,main,GOOG
2013-02-21,CLSA,Buy,,main,GOOG
2013-02-27,Bank of America,Buy,Neutral,up,GOOG
2013-03-01,PiperJaffray,Overweight,,main,GOOG
2013-03-05,Jefferies,Buy,,main,GOOG
2013-03-11,Pacific Crest,Outperform,,main,GOOG
2013-03-27,Credit Suisse,Outperform,,main,GOOG
2013-03-27,Goldman Sachs,Neutral,,main,GOOG
2013-04-02,UBS,Buy,,init,GOOG
2013-04-15,Topeka,Buy,,init,GOOG
2013-04-19,BGC Financial,Hold,,main,GOOG
2013-04-19,Canaccord Genuity,Buy,,main,GOOG
2013-04-19,Deutsche Bank,Buy,,main,GOOG
2013-04-19,Citigroup,Buy,,main,GOOG
2013-05-15,Morgan Stanley,Overweight,,main,GOOG
2013-05-16,Topeka,Buy,,main,GOOG
2013-05-16,Baird,Outperform,,main,GOOG
2013-06-03,Cantor Fitzgerald,Buy,,main,GOOG
2013-06-14,Evercore Partners,Overweight,,main,GOOG
2013-06-24,JP Morgan,Overweight,,main,GOOG
