Date,Firm,To Grade,From Grade,Action,ABV
2012-07-27,Canaccord Genuity,Hold,Buy,down,VIVO
2012-07-31,Wedbush,Neutral,Underperform,up,VIVO
2012-10-02,Cowen & Co.,Outperform,,init,VIVO
2012-11-28,Wedbush,Underperform,Neutral,down,VIVO
2013-01-23,Canaccord Genuity,Hold,,main,VIVO
2013-04-12,Sidoti & Co.,Buy,,init,VIVO
2013-04-26,Craig-Hallum,Hold,,down,VIVO
2013-07-16,Cowen & Co.,Market Perform,Outperform,down,VIVO
2013-07-26,Wedbush,Neutral,Underperform,up,VIVO
2015-01-02,Raymond James,Underperform,Market Perform,down,VIVO
2015-01-23,Craig-Hallum,Buy,Hold,up,VIVO
2015-05-04,Canaccord Genuity,Hold,,main,VIVO
2015-07-27,Canaccord Genuity,Hold,,main,VIVO
2015-09-10,Canaccord Genuity,Hold,,main,VIVO
2016-03-21,Hilliard Lyons,Neutral,Long-Term Buy,down,VIVO
2016-03-28,Hilliard Lyons,Buy,Neutral,up,VIVO
2016-07-29,Hilliard Lyons,Hold,Buy,down,VIVO
2018-01-26,Canaccord Genuity,Hold,Hold,main,VIVO
2019-04-03,Canaccord Genuity,Sell,Hold,down,VIVO
2019-05-01,Piper Jaffray,Neutral,Underweight,up,VIVO
2019-05-01,Canaccord Genuity,Sell,Sell,main,VIVO
2020-07-27,HC Wainwright & Co.,Buy,,init,VIVO
2020-11-16,HC Wainwright & Co.,Buy,,main,VIVO
2021-02-08,HC Wainwright & Co.,Buy,,main,VIVO
2021-02-24,HC Wainwright & Co.,Buy,,main,VIVO
2021-05-10,HC Wainwright & Co.,Buy,,main,VIVO
2021-08-09,HC Wainwright & Co.,Buy,,main,VIVO
2021-11-15,HC Wainwright & Co.,Buy,,main,VIVO
