Date,Firm,To Grade,From Grade,Action,ABV
2017-09-05,Barclays,Equal-Weight,,init,RNGR
2017-09-06,Wells Fargo,Outperform,,init,RNGR
2017-09-12,PiperJaffray,Overweight,,init,RNGR
2017-11-14,Credit Suisse,Outperform,,main,RNGR
2017-11-14,Barclays,Equal-Weight,,main,RNGR
2018-03-09,Credit Suisse,Neutral,Outperform,down,RNGR
2018-03-12,Wells Fargo,Market Perform,Outperform,down,RNGR
2018-11-08,Wells Fargo,Market Perform,Market Perform,main,RNGR
2018-11-20,B. Riley FBR,Buy,,init,RNGR
2019-01-16,Capital One Financial,Equal-Weight,Overweight,down,RNGR
2019-03-12,Barclays,Overweight,Equal-Weight,up,RNGR
2019-03-29,Wells Fargo,Outperform,Market Perform,up,RNGR
2019-09-12,Wells Fargo,Outperform,,main,RNGR
2019-12-03,Credit Suisse,Outperform,Neutral,up,RNGR
2020-03-17,B. Riley,Neutral,Buy,down,RNGR
2020-03-19,Barclays,Equal-Weight,Overweight,down,RNGR
2020-04-15,Piper Sandler,Neutral,Overweight,down,RNGR
2020-12-10,B. Riley FBR,Buy,Neutral,up,RNGR
2021-01-04,Evercore ISI Group,Outperform,In-Line,up,RNGR
2021-07-19,Barclays,Overweight,Equal-Weight,up,RNGR
2021-08-09,Barclays,Overweight,,main,RNGR
