Date,Firm,To Grade,From Grade,Action,ABV
2012-02-17,Dahlman Rose,Buy,,main,ALK
2012-03-19,Dahlman Rose,Buy,,main,ALK
2012-04-20,UBS,Buy,,main,ALK
2012-05-31,UBS,Buy,,main,ALK
2012-07-11,Wolfe Trahan,Outperform,Peer Perform,up,ALK
2012-09-11,Barclays,Underweight,,main,ALK
2012-09-12,JP Morgan,Neutral,,main,ALK
2013-01-25,Deutsche Bank,Hold,,main,ALK
2013-03-04,Dahlman Rose,Buy,,main,ALK
2013-03-08,UBS,Buy,,main,ALK
2013-03-25,Bank of America,Buy,,main,ALK
2013-04-08,Deutsche Bank,Hold,,main,ALK
2013-04-12,Imperial Capital,In-Line,,init,ALK
2013-04-16,Deutsche Bank,Buy,Hold,up,ALK
2013-07-12,Morgan Stanley,Equal-Weight,Underperform,up,ALK
2013-07-23,Buckingham Research,Buy,,init,ALK
2013-09-17,JP Morgan,Neutral,,main,ALK
2013-10-08,Deutsche Bank,Hold,Buy,down,ALK
2013-10-15,Imperial Capital,Outperform,In-Line,up,ALK
2013-11-08,Barclays,Equal-weight,Underweight,up,ALK
2013-11-18,Bank of America,Buy,,main,ALK
2013-11-19,Imperial Capital,Outperform,,main,ALK
2013-12-09,Deutsche Bank,Sell,Hold,down,ALK
2013-12-18,UBS,Buy,,init,ALK
2014-01-24,Imperial Capital,Outperform,,main,ALK
2014-01-31,JP Morgan,Overweight,Neutral,up,ALK
2014-01-31,JP Morgan,Overweight,,main,ALK
2014-02-25,Stifel Nicolaus,Buy,,init,ALK
2014-03-24,CRT Capital,Buy,,main,ALK
2014-04-01,Evercore Partners,Equal-Weight,,down,ALK
2014-04-08,Imperial Capital,Outperform,,main,ALK
2014-04-17,Barclays,Equal-Weight,,main,ALK
2014-04-28,Deutsche Bank,Sell,,main,ALK
2014-05-01,JP Morgan,Overweight,,main,ALK
2014-05-27,JP Morgan,Overweight,,main,ALK
2014-05-30,Stifel,Hold,Buy,down,ALK
2014-07-11,Barclays,Equal-Weight,,main,ALK
2014-07-11,Deutsche Bank,Sell,,main,ALK
2014-07-16,CRT Capital,Buy,,main,ALK
2014-07-28,CRT Capital,Buy,,main,ALK
2014-07-30,JP Morgan,Neutral,Overweight,down,ALK
2014-09-05,Raymond James,Market Perform,Outperform,down,ALK
2014-10-27,CRT Capital,Buy,,main,ALK
2014-10-30,JP Morgan,Underweight,,down,ALK
2014-12-01,Bank of America,Underperform,Buy,down,ALK
2015-01-11,Evercore ISI Group,Buy,Hold,up,ALK
2015-01-12,Evercore ISI Group,Buy,Hold,up,ALK
2015-01-16,Barclays,Equal-Weight,,main,ALK
2015-01-23,Deutsche Bank,Buy,,main,ALK
2015-02-27,Raymond James,Strong Buy,Outperform,up,ALK
2015-03-02,Stifel Nicolaus,Buy,Hold,up,ALK
2015-04-24,Buckingham Research,Buy,Neutral,up,ALK
2015-04-27,CRT Capital,Buy,,main,ALK
2015-05-01,Credit Suisse,Neutral,,init,ALK
2015-06-10,JP Morgan,Underweight,,main,ALK
2015-06-18,Credit Suisse,Outperform,Neutral,up,ALK
2015-06-18,Barclays,Equal-Weight,,main,ALK
2015-07-24,Imperial Capital,Outperform,,main,ALK
2015-09-17,Barclays,Equal-Weight,,main,ALK
2015-10-13,Evercore ISI Group,Hold,Buy,down,ALK
2015-10-23,Deutsche Bank,Hold,,main,ALK
2015-12-21,Deutsche Bank,Hold,,main,ALK
2015-12-22,Stifel Nicolaus,Hold,Buy,down,ALK
2016-01-07,Credit Suisse,Neutral,Outperform,down,ALK
2016-01-22,Credit Suisse,Neutral,,main,ALK
