Date,Firm,To Grade,From Grade,Action,ABV
2017-11-21,Cowen & Co.,Outperform,,init,AQUA
2017-11-27,Goldman Sachs,Neutral,,init,AQUA
2017-11-27,Raymond James,Outperform,,init,AQUA
2017-11-27,Stifel Nicolaus,Hold,,init,AQUA
2017-11-27,RBC Capital,Outperform,,init,AQUA
2017-11-27,Baird,Neutral,,init,AQUA
2017-11-27,Citigroup,Buy,,init,AQUA
2017-11-30,JP Morgan,Neutral,,init,AQUA
2018-02-07,Stifel Nicolaus,Hold,Hold,main,AQUA
2018-02-07,Baird,Neutral,Neutral,main,AQUA
2018-05-09,Stifel Nicolaus,Buy,Hold,up,AQUA
2018-10-02,Raymond James,Strong Buy,Outperform,up,AQUA
2018-10-31,Citigroup,Buy,Buy,main,AQUA
2018-10-31,Cowen & Co.,Market Perform,Outperform,down,AQUA
2018-10-31,Raymond James,Strong Buy,Strong Buy,main,AQUA
2018-12-07,Northcoast Research,Buy,,init,AQUA
2018-12-12,Credit Suisse,Neutral,,init,AQUA
2019-02-26,Goldman Sachs,Buy,Neutral,up,AQUA
2019-07-08,Citi,Neutral,Buy,down,AQUA
2019-08-19,Credit Suisse,Neutral,,main,AQUA
2019-10-01,Raymond James,Strong Buy,,main,AQUA
2019-10-10,JP Morgan,Neutral,,main,AQUA
2019-12-06,Goldman Sachs,Neutral,Buy,down,AQUA
2019-12-16,Stifel Nicolaus,Buy,,main,AQUA
2020-01-15,Jefferies,Hold,,init,AQUA
2020-04-01,Citigroup,Neutral,,main,AQUA
2020-04-08,Goldman Sachs,Buy,Neutral,up,AQUA
2020-05-07,Credit Suisse,Neutral,,main,AQUA
2020-05-07,Baird,Neutral,,main,AQUA
2020-05-07,Citigroup,Neutral,,main,AQUA
2020-06-18,Baird,Neutral,,main,AQUA
2020-07-09,Raymond James,Strong Buy,,main,AQUA
2020-08-10,Citigroup,Neutral,,main,AQUA
2020-10-08,Raymond James,Strong Buy,,main,AQUA
2020-11-18,Credit Suisse,Neutral,,main,AQUA
2020-12-17,Baird,Outperform,Neutral,up,AQUA
2021-01-08,Raymond James,Strong Buy,,main,AQUA
2021-02-25,Credit Suisse,Outperform,Neutral,up,AQUA
2021-03-23,Berenberg,Buy,Hold,up,AQUA
2021-05-06,Credit Suisse,Outperform,,main,AQUA
2021-06-16,RBC Capital,Outperform,,main,AQUA
2021-06-23,Credit Suisse,Outperform,,main,AQUA
2021-07-07,Raymond James,Outperform,Strong Buy,down,AQUA
2021-08-04,Raymond James,Outperform,,main,AQUA
2021-08-04,Credit Suisse,Outperform,,main,AQUA
2021-10-05,Raymond James,Outperform,,main,AQUA
2021-11-03,Oppenheimer,Perform,,init,AQUA
2021-11-17,RBC Capital,Outperform,,main,AQUA
2021-11-17,Credit Suisse,Outperform,,main,AQUA
2022-01-04,Raymond James,Market Perform,Outperform,down,AQUA
