Date,Firm,To Grade,From Grade,Action,ABV
2012-05-02,Credit Suisse,Outperform,,main,ADM
2012-05-02,Deutsche Bank,Hold,,main,ADM
2012-07-02,Citigroup,Neutral,Buy,down,ADM
2012-07-09,BMO Capital,Market Perform,Outperform,down,ADM
2012-07-12,Morgan Stanley,Equal-Weight,Overweight,down,ADM
2012-08-01,Topeka,Hold,,main,ADM
2012-08-15,Standpoint Research,Buy,Hold,up,ADM
2012-10-17,Morgan Stanley,Equal-Weight,Overweight,down,ADM
2012-11-20,BMO Capital,Outperform,Market Perform,up,ADM
2012-11-29,Stephens & Co.,,,init,ADM
2013-01-02,Miller Tabak,Buy,Neutral,up,ADM
2013-01-07,JP Morgan,Underweight,,init,ADM
2013-02-13,Standpoint,Hold,Buy,down,ADM
2013-02-26,BMO Capital,Market Perform,Outperform,down,ADM
2013-04-26,Stephens & Co.,Overweight,,up,ADM
2013-07-19,JP Morgan,Neutral,Underweight,up,ADM
2013-10-21,Bank of America,Buy,Underperform,up,ADM
2013-10-31,Argus,Buy,Hold,up,ADM
2013-12-17,Macquarie,Outperform,,init,ADM
2013-12-23,Stifel Nicolaus,Hold,,init,ADM
2013-12-24,Stifel Nicolaus,Hold,,init,ADM
2014-01-24,Citigroup,Sell,,main,ADM
2014-02-05,Scotiabank,Sector Outperform,Sector Perform,up,ADM
2014-02-05,Citigroup,Buy,Neutral,up,ADM
2014-03-10,BMO Capital,Outperform,Market Perform,up,ADM
2014-04-04,Citigroup,Buy,,main,ADM
2014-04-30,Stephens & Co.,Overweight,Equal-Weight,up,ADM
2014-07-07,Miller Tabak,Buy,Hold,up,ADM
2014-07-09,Citigroup,Buy,,main,ADM
2014-07-18,JP Morgan,Neutral,,main,ADM
2014-08-06,Citigroup,Buy,,main,ADM
2014-10-14,Citigroup,Buy,,main,ADM
2014-10-28,JP Morgan,Neutral,,main,ADM
2014-12-16,Citigroup,Buy,,main,ADM
2015-01-08,BMO Capital,Market Perform,Outperform,down,ADM
2015-01-15,Goldman Sachs,Neutral,Buy,down,ADM
2015-01-20,JP Morgan,Underweight,Neutral,down,ADM
2015-04-02,Citigroup,Buy,,main,ADM
2015-07-07,Vertical Research,Hold,,init,ADM
2015-07-29,Citigroup,Neutral,Buy,down,ADM
2015-10-19,Buckingham Research,Neutral,,init,ADM
2015-11-04,Buckingham Research,Neutral,,main,ADM
2016-01-07,Standpoint Research,Buy,Hold,up,ADM
2016-02-03,BMO Capital,Market Perform,,main,ADM
2016-02-12,Argus,Hold,Buy,down,ADM
2016-03-07,Bank of America,Neutral,Buy,down,ADM
2016-04-22,JP Morgan,Neutral,Underweight,up,ADM
2016-04-28,Standpoint Research,Hold,Buy,down,ADM
2016-05-03,Credit Suisse,Neutral,,main,ADM
2016-05-03,Citigroup,Neutral,,main,ADM
2016-05-26,Citigroup,Buy,Neutral,up,ADM
2016-07-12,BB&T Capital,Hold,,init,ADM
2016-08-04,Argus,Buy,Hold,up,ADM
2016-08-29,Macquarie,Outperform,,main,ADM
2016-11-11,JP Morgan,Underweight,Neutral,down,ADM
2016-12-14,PiperJaffray,Neutral,,init,ADM
2017-01-06,BMO Capital,Market Perform,Outperform,down,ADM
2017-06-01,Argus,Hold,Buy,down,ADM
2017-07-12,Citigroup,Buy,,main,ADM
2017-08-31,Credit Suisse,Neutral,,main,ADM
2017-09-12,Baird,Outperform,,init,ADM
2017-09-28,Citigroup,Neutral,Buy,down,ADM
2017-11-01,BMO Capital,Market Perform,,main,ADM
2018-02-07,Baird,Outperform,Outperform,main,ADM
2018-02-07,Stephens & Co.,Overweight,Equal-Weight,up,ADM
2018-02-28,Buckingham,Buy,Neutral,up,ADM
2018-03-06,Citigroup,Buy,Neutral,up,ADM
