Date,Firm,To Grade,From Grade,Action,ABV
2012-02-10,Collins Stewart,Neutral,,down,FSLR
2012-02-29,DNB Markets,Sell,,down,FSLR
2012-02-29,UBS,Neutral,,main,FSLR
2012-02-29,Citigroup,Neutral,,main,FSLR
2012-03-14,DNB Markets,Hold,,up,FSLR
2012-04-05,JP Morgan,Underweight,,main,FSLR
2012-04-09,Bank oferica,Underperform,,main,FSLR
2012-04-17,Goldman Sachs,Neutral,,down,FSLR
2012-04-18,DNB Markets,Hold,,main,FSLR
2012-04-18,UBS,Neutral,,main,FSLR
2012-04-18,Bank oferica,Buy,,up,FSLR
2012-04-18,Cantor Fitzgerald,Hold,,up,FSLR
2012-04-18,Jefferies,Hold,,main,FSLR
2012-04-18,Citigroup,Neutral,,main,FSLR
2012-04-18,Wunderlich,Sell,,down,FSLR
2012-04-23,Maxim Group,Sell,,down,FSLR
2012-04-24,Deutsche Bank,Hold,,main,FSLR
2012-05-04,DBN Markets,Buy,,up,FSLR
2012-05-04,Cantor Fitzgerald,Hold,,main,FSLR
2012-05-04,Jefferies,Hold,,main,FSLR
2012-05-04,PiperJaffray,Neutral,,main,FSLR
2012-05-07,Argus Research,Hold,,down,FSLR
2012-06-13,JP Morgan,Underweight,,main,FSLR
2012-07-23,Wellington Shields,Buy,,main,FSLR
2012-07-27,DNB Markets,Buy,,main,FSLR
2012-08-02,UBS,Neutral,,main,FSLR
2012-08-02,Cantor Fitzgerald,Buy,Hold,up,FSLR
2012-08-02,DNB Markets,Buy,,main,FSLR
2012-08-02,Barclays,Equal-Weight,,main,FSLR
2012-08-02,ThinkEquity,Hold,Sell,up,FSLR
2012-08-13,DNB Markets,Sell,Buy,down,FSLR
2012-09-25,UBS,Neutral,,main,FSLR
2012-11-02,Canaccord Genuity,Hold,,main,FSLR
2012-11-02,Cantor Fitzgerald,Hold,Buy,down,FSLR
2012-12-19,Bank of America,Buy,,main,FSLR
2013-01-17,Jefferies,Hold,,main,FSLR
2013-02-06,Citigroup,Buy,,init,FSLR
2013-02-20,UBS,Neutral,,main,FSLR
2013-02-22,Pacific Crest,Underperform,Sector Perform,down,FSLR
2013-02-27,Bank of America,Underperform,Buy,down,FSLR
2013-02-27,UBS,Neutral,,main,FSLR
2013-02-27,Baird,Neutral,Outperform,down,FSLR
2013-03-01,Northland Securities,Underperform,,init,FSLR
2013-03-06,Raymond James,Market Perform,Underperform,up,FSLR
2013-03-12,DNB Markets,Hold,Sell,up,FSLR
2013-04-10,Citigroup,Buy,,main,FSLR
2013-04-10,UBS,Neutral,,main,FSLR
2013-04-10,Deutsche Bank,Hold,,main,FSLR
2013-04-25,Raymond James,Underperform,Market Perform,down,FSLR
2013-04-30,Standpoint Research,Hold,Buy,down,FSLR
2013-05-30,Goldman Sachs,Buy,Neutral,up,FSLR
2013-06-24,Maxim Group,Hold,Sell,up,FSLR
2013-06-24,JP Morgan,Overweight,,init,FSLR
2013-06-28,Argus,Buy,Hold,up,FSLR
2013-08-23,Raymond James,Market Perform,Underperform,up,FSLR
2013-11-01,Needham,Hold,,main,FSLR
2014-01-06,Goldman Sachs,Sell,Buy,down,FSLR
2014-02-19,FBR Capital,Market Perform,,init,FSLR
2014-02-27,Baird,Outperform,Neutral,up,FSLR
2014-03-20,Bank of America,Underperform,,main,FSLR
2014-03-20,Deutsche Bank,Hold,,main,FSLR
2014-04-04,Citigroup,Buy,,main,FSLR
2014-04-21,Brean Capital,Buy,,init,FSLR
2014-05-28,Stifel,Buy,,init,FSLR
2014-07-15,JP Morgan,Overweight,,main,FSLR
2014-08-06,Needham,Buy,Hold,up,FSLR
2014-08-26,Bank of America,Underperform,,main,FSLR
2014-11-07,JP Morgan,Overweight,,main,FSLR
2014-11-07,Bank of America,Underperform,,main,FSLR
2015-01-06,Standpoint,Buy,Hold,up,FSLR
2015-01-07,Goldman Sachs,Neutral,Sell,up,FSLR
2015-02-24,Deutsche Bank,Buy,Hold,up,FSLR
2015-02-25,Standpoint Research,Hold,Buy,down,FSLR
2015-02-25,Northland Securities,Market Perform,Underperform,up,FSLR
