Date,Firm,To Grade,From Grade,Action,ABV
2020-08-11,Morgan Stanley,Overweight,,main,WSC
2020-09-01,Baird,Neutral,,init,WSC
2020-09-16,Berenberg,Buy,,init,WSC
2020-12-15,Morgan Stanley,Overweight,,main,WSC
2021-01-22,Morgan Stanley,Overweight,,main,WSC
2021-02-02,Deutsche Bank,Buy,,main,WSC
2021-03-01,Morgan Stanley,Overweight,,main,WSC
2021-03-03,Baird,Outperform,Neutral,up,WSC
2021-04-01,Credit Suisse,Outperform,,main,WSC
2021-04-12,Morgan Stanley,Overweight,,main,WSC
2021-05-03,Morgan Stanley,Overweight,,main,WSC
2021-11-09,Credit Suisse,Outperform,,main,WSC
