,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-12-31,,,208635000.0,,171698000.0,5282000.0,258725000.0,236833000.0,236833000.0,7907000.0,-40298000.0,,,,36937000.0,344873000.0,108040000.0,86148000.0,-28198000.0,,171698000.0,171698000.0,BUR
2019-12-31,,,225524000.0,,212107000.0,4519000.0,278922000.0,263154000.0,263154000.0,1754000.0,-39622000.0,,,,13417000.0,364051000.0,100897000.0,85129000.0,-37630000.0,,212107000.0,212107000.0,BUR
2018-12-31,,,305114000.0,,317577000.0,1686000.0,356285000.0,345105000.0,345105000.0,4365000.0,-38538000.0,,,,-12463000.0,426430000.0,81325000.0,70145000.0,-78534000.0,,317577000.0,317577000.0,BUR
2017-12-31,,,249181000.0,,249304000.0,3838000.0,287334000.0,271793000.0,271793000.0,4365000.0,-24251000.0,,,,-123000.0,340975000.0,69182000.0,53641000.0,-22612000.0,,249304000.0,249304000.0,BUR
