,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-12-31,9894000.0,,-15424000.0,,-15424000.0,4296000.0,-143000.0,-15733000.0,-15733000.0,,,,,,0.0,0.0,15733000.0,143000.0,309000.0,,-15424000.0,-15424000.0,IONQ
2019-12-31,6756000.0,,-8926000.0,,-8926000.0,2208000.0,112000.0,-9255000.0,-9255000.0,,,,,,0.0,200000.0,9455000.0,88000.0,329000.0,,-8926000.0,-8935000.0,IONQ
