,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-12-31,,,1338000000.0,112000000.0,996000000.0,235000000.0,4149000000.0,1721000000.0,1721000000.0,1458000000.0,-244000000.0,,,,318000000.0,9352000000.0,7631000000.0,5203000000.0,-383000000.0,,1020000000.0,996000000.0,WTW
2019-12-31,,,1322000000.0,120000000.0,1044000000.0,244000000.0,4024000000.0,1576000000.0,1576000000.0,1475000000.0,-234000000.0,,,,249000000.0,9039000000.0,7463000000.0,5015000000.0,-254000000.0,,1073000000.0,1044000000.0,WTW
2018-12-31,,,851000000.0,145000000.0,695000000.0,243000000.0,3670000000.0,1291000000.0,1291000000.0,1394000000.0,-208000000.0,,,,136000000.0,8513000000.0,7222000000.0,4843000000.0,-440000000.0,,715000000.0,695000000.0,WTW
2017-12-31,,,492000000.0,151000000.0,568000000.0,261000000.0,3457000000.0,1139000000.0,1139000000.0,1273000000.0,-188000000.0,,,,-100000000.0,8202000000.0,7063000000.0,4745000000.0,-647000000.0,,592000000.0,568000000.0,WTW
