,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2021-09-30,,,-53161348.0,,-53163348.0,12768725.0,-38958010.0,-51726735.0,-51726735.0,,-936127.0,,,,2000.0,0.0,51726735.0,38958010.0,-1434613.0,,-53163348.0,-53163348.0,OTLK
2020-09-30,,,-38511460.0,,-35239498.0,9971015.0,-26341998.0,-36313013.0,-36313013.0,,-1756471.0,,,,-3271962.0,0.0,36313013.0,26341998.0,-2198447.0,,-35239498.0,-48873758.0,OTLK
2019-09-30,,,-37934788.0,,-34523787.0,9369823.0,-15659128.0,-25028951.0,-25028951.0,,-3466688.0,,,,-3411001.0,8146123.0,33175074.0,23805251.0,-12905837.0,,-34523787.0,-36039670.0,OTLK
2018-09-30,,,-33740177.0,,-30091961.0,14227828.0,-15416475.0,-29644303.0,-29644303.0,,-3891250.0,,,,-3648216.0,3087560.0,32731863.0,18504035.0,-4095874.0,,-30091961.0,-48018854.0,OTLK
