,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-12-31,,,35579000.0,-18036000.0,27660000.0,28604000.0,225477000.0,88581000.0,88581000.0,,-53440000.0,,,,-9000.0,342094000.0,253513000.0,116617000.0,-53002000.0,,35588000.0,27660000.0,AAT
2019-12-31,,,61007000.0,-20245000.0,45718000.0,27409000.0,237299000.0,113685000.0,113685000.0,,-54008000.0,,,,819000.0,362581000.0,248896000.0,125282000.0,-52678000.0,,60188000.0,45718000.0,AAT
2018-12-31,,,27529000.0,-506000.0,19686000.0,24892000.0,211520000.0,79535000.0,79535000.0,,-52248000.0,,,,327000.0,326534000.0,246999000.0,115014000.0,-52006000.0,,27202000.0,19686000.0,AAT
2017-12-31,,,40346000.0,10434000.0,29077000.0,23435000.0,200359000.0,93646000.0,93646000.0,,-53848000.0,,,,214000.0,310529000.0,216883000.0,110170000.0,-53300000.0,,40132000.0,29077000.0,AAT
