,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-12-31,,,14518000.0,,11679000.0,36337000.0,54749000.0,0.0,15714000.0,2698000.0,,,,,2839000.0,54749000.0,39035000.0,0.0,-1196000.0,,11679000.0,11679000.0,OBT
2019-12-31,,,14409000.0,,11481000.0,32654000.0,50900000.0,0.0,15065000.0,3181000.0,,,,,2928000.0,50900000.0,35835000.0,0.0,-656000.0,,11481000.0,11481000.0,OBT
2018-12-31,,,9180000.0,,7552000.0,30592000.0,43466000.0,0.0,9987000.0,2887000.0,,,,,1628000.0,43466000.0,33479000.0,0.0,-807000.0,,7552000.0,7552000.0,OBT
2017-12-31,,,6503000.0,,2351000.0,27974000.0,38403000.0,0.0,7285000.0,3144000.0,,,,,4152000.0,38403000.0,31118000.0,0.0,-782000.0,,2351000.0,2351000.0,OBT
