,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2021-01-31,40280000.0,,-37407000.0,,-41184000.0,253359000.0,264848000.0,-28791000.0,-28791000.0,,-5523000.0,,,,3777000.0,386930000.0,415721000.0,122082000.0,-8616000.0,,-41184000.0,-41784000.0,CXM
2020-01-31,32481000.0,,-35822000.0,,-39120000.0,203531000.0,201117000.0,-34895000.0,-34895000.0,,-5523000.0,,,,3325000.0,324276000.0,359171000.0,123159000.0,-927000.0,,-39147000.0,-39120000.0,CXM
