,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-12-31,8280750.0,,-49388915.0,,-49391089.0,30580740.0,1633575.0,-37227915.0,-37227915.0,,-159628.0,,,,2174.0,16527397.0,53755312.0,14893822.0,-12161000.0,,-49391089.0,-49391089.0,ADMP
2019-12-31,10375991.0,,-27504097.0,,-27512769.0,25287568.0,6312948.0,-29350611.0,-29350611.0,,-123258.0,,,,8672.0,22113869.0,51464480.0,15800921.0,1846514.0,,-27512769.0,-27512769.0,ADMP
2018-12-31,18793836.0,,-39376122.0,,-39006782.0,25948062.0,5288655.0,-39453243.0,-39453243.0,,-157765.0,,,,-369340.0,15086643.0,54539886.0,9797988.0,77121.0,,-39006782.0,-39006782.0,ADMP
2017-12-31,7526784.0,,-25878371.0,,-25538980.0,22819224.0,5653271.0,-24692737.0,-24692737.0,,-231291.0,,,,-339391.0,13073259.0,37765996.0,7419988.0,-1185634.0,,-25538980.0,-25538980.0,ADMP
