,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-12-31,,,331000000.0,535000000.0,330000000.0,435000000.0,1023000000.0,479000000.0,479000000.0,,-142000000.0,,,,-42000000.0,7504000000.0,7025000000.0,6481000000.0,-148000000.0,,373000000.0,329000000.0,WLK
2019-12-31,,,570000000.0,543000000.0,421000000.0,458000000.0,1260000000.0,693000000.0,693000000.0,,-124000000.0,,,,108000000.0,8118000000.0,7425000000.0,6858000000.0,-123000000.0,,462000000.0,419000000.0,WLK
2018-12-31,,,1334000000.0,486000000.0,996000000.0,434000000.0,1987000000.0,1452000000.0,1452000000.0,,-126000000.0,,,,300000000.0,8635000000.0,7183000000.0,6648000000.0,-118000000.0,,1034000000.0,991000000.0,WLK
2017-12-31,,,1081000000.0,495000000.0,1304000000.0,401000000.0,1761000000.0,1252000000.0,1252000000.0,,-159000000.0,,,,-258000000.0,8041000000.0,6789000000.0,6280000000.0,-171000000.0,,1339000000.0,1297000000.0,WLK
