,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2021-01-31,,,3513000.0,,1236000.0,857934000.0,892002000.0,34068000.0,34068000.0,,-3405000.0,,,,2277000.0,3449749000.0,3415681000.0,2557747000.0,-30555000.0,,1236000.0,1236000.0,URBN
2020-01-31,,,239720000.0,,168096000.0,993990000.0,1254437000.0,260447000.0,260447000.0,,-1202000.0,,,,71624000.0,3983789000.0,3723342000.0,2729352000.0,-20727000.0,,168096000.0,168096000.0,URBN
2019-01-31,,,385553000.0,,298003000.0,965399000.0,1350256000.0,384857000.0,384857000.0,,-1751000.0,,,,87550000.0,3950623000.0,3565766000.0,2600367000.0,696000.0,,298003000.0,298003000.0,URBN
2018-01-31,,,261366000.0,,108263000.0,915615000.0,1186917000.0,271302000.0,271302000.0,,-1751000.0,,,,153103000.0,3616014000.0,3344712000.0,2429097000.0,-9936000.0,,108263000.0,108263000.0,URBN
