,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-12-31,,,-33586000.0,,-25131000.0,37149000.0,107120000.0,4256000.0,4256000.0,101000.0,-40034000.0,,,,-8455000.0,225148000.0,220892000.0,118028000.0,-37842000.0,,-25131000.0,-25131000.0,TH
2019-12-31,,,19579000.0,,11972000.0,37932000.0,190434000.0,93722000.0,93722000.0,-122000.0,-33401000.0,,,,7607000.0,321096000.0,227374000.0,130662000.0,-74143000.0,,11972000.0,11972000.0,TH
2018-12-31,,,16711000.0,,4956000.0,19629000.0,137164000.0,82126000.0,82126000.0,-3719000.0,-26961000.0,,,,11755000.0,240600000.0,158474000.0,103436000.0,-65415000.0,,4956000.0,4956000.0,TH
2017-12-31,,,26565000.0,,981000.0,15537000.0,77510000.0,32416000.0,32416000.0,-588000.0,-2846000.0,,,,25584000.0,134235000.0,101819000.0,56725000.0,-5851000.0,,981000.0,981000.0,TH
