,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2021-06-30,,,450000000.0,935000000.0,330000000.0,3293000000.0,4579000000.0,606000000.0,606000000.0,,-53000000.0,,,,61000000.0,9358000000.0,8752000000.0,4779000000.0,-156000000.0,,389000000.0,330000000.0,NWSA
2020-06-30,,,-1524000000.0,807000000.0,-1269000000.0,3065000000.0,4081000000.0,372000000.0,372000000.0,,-25000000.0,,,,21000000.0,9008000000.0,8636000000.0,4927000000.0,-1896000000.0,,-1545000000.0,-1269000000.0,NWSA
2019-06-30,,,354000000.0,1167000000.0,155000000.0,3177000000.0,4435000000.0,599000000.0,599000000.0,,-59000000.0,,,,126000000.0,10074000000.0,9475000000.0,5639000000.0,-245000000.0,,228000000.0,155000000.0,NWSA
2018-06-30,,,-1089000000.0,1186000000.0,-1514000000.0,3081000000.0,4120000000.0,567000000.0,567000000.0,,-7000000.0,,,,355000000.0,9024000000.0,8457000000.0,4904000000.0,-1656000000.0,,-1444000000.0,-1516000000.0,NWSA
