,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-12-31,,,3004000000.0,25000000.0,2498000000.0,7390000000.0,8835000000.0,3370000000.0,3370000000.0,-1925000000.0,-355000000.0,,,,495000000.0,43337000000.0,39967000000.0,34502000000.0,-366000000.0,,2509000000.0,2404000000.0,SLF
2019-12-31,,,3003000000.0,19000000.0,2713000000.0,7018000000.0,8644000000.0,3351000000.0,3351000000.0,-1725000000.0,-333000000.0,,,,286000000.0,39679000000.0,36328000000.0,31035000000.0,-348000000.0,,2717000000.0,2618000000.0,SLF
2018-12-31,,,3213000000.0,19000000.0,2616000000.0,6432000000.0,8304000000.0,3518000000.0,3518000000.0,-1646000000.0,-305000000.0,,,,597000000.0,26997000000.0,23479000000.0,18693000000.0,-305000000.0,,2616000000.0,2522000000.0,SLF
2017-12-31,,,2544000000.0,19000000.0,2242000000.0,6350000000.0,5263000000.0,2907000000.0,2907000000.0,-3994000000.0,-303000000.0,,,,302000000.0,29334000000.0,26427000000.0,24071000000.0,-363000000.0,,2242000000.0,2149000000.0,SLF
