,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-12-31,,,112068000.0,,92312000.0,,212452000.0,107868000.0,107868000.0,106784000.0,,,,,19756000.0,690542000.0,582674000.0,478090000.0,4200000.0,,92312000.0,92312000.0,NWLI
2019-12-31,,,165156000.0,,131616000.0,,269714000.0,168456000.0,168456000.0,98858000.0,,,,,33540000.0,819188000.0,650732000.0,549474000.0,-3300000.0,,131616000.0,131616000.0,NWLI
2018-12-31,,,141507000.0,,116758000.0,234000.0,235476000.0,142507000.0,142507000.0,91569000.0,,,,,24749000.0,551599000.0,409092000.0,316123000.0,-1000000.0,,116758000.0,116758000.0,NWLI
2017-12-31,,,144555000.0,,110421000.0,474000.0,251557000.0,136355000.0,136355000.0,110202000.0,,,,,34134000.0,874448000.0,738093000.0,622891000.0,8200000.0,,110421000.0,110421000.0,NWLI
