,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2021-12-31,,,208398000.0,,167630000.0,216269000.0,494379000.0,0.0,224059000.0,54051000.0,,,,,40768000.0,494379000.0,270320000.0,0.0,-15661000.0,,167630000.0,167630000.0,BANF
2020-12-31,,,123512000.0,,99586000.0,209506000.0,381242000.0,0.0,127877000.0,43859000.0,,,,,23926000.0,381242000.0,253365000.0,0.0,-4365000.0,,99586000.0,99586000.0,BANF
2019-12-31,,,169562000.0,,134879000.0,192748000.0,410863000.0,0.0,173286000.0,44829000.0,,,,,34683000.0,410863000.0,237577000.0,0.0,-3724000.0,,134879000.0,134879000.0,BANF
2018-12-31,,,159752000.0,,125814000.0,176559000.0,381873000.0,0.0,165427000.0,39887000.0,,,,,33938000.0,381873000.0,216446000.0,0.0,-5675000.0,,125814000.0,125814000.0,BANF
