,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-12-31,4734548.0,,-26930501.0,,-26852332.0,24944218.0,18668514.0,-16865422.0,-16865422.0,,-5236482.0,,,,-78169.0,72963481.0,89828903.0,54294967.0,-10065079.0,,-26852332.0,-26852332.0,EGLX
2019-12-31,1144534.0,,-79542142.0,,-78546427.0,14967837.0,4964326.0,-20195563.0,-20195563.0,,-2825793.0,,,,-995715.0,12209326.0,32404889.0,7245000.0,-59346579.0,,-78546427.0,-78546427.0,EGLX
2018-12-31,1144534.0,,-1152315.0,,-1152315.0,1070190.0,0.0,-1070190.0,-1070190.0,,-2825793.0,,,,0.0,0.0,1070190.0,0.0,-82125.0,,-1152315.0,-1152315.0,EGLX
