,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-12-31,,,-3230000000.0,,-2379000000.0,292000000.0,1179000000.0,-2528000000.0,-2528000000.0,365000000.0,-479000000.0,,,,-851000000.0,13227000000.0,15755000000.0,12048000000.0,-702000000.0,,-2379000000.0,-2379000000.0,CVE
2019-12-31,,,1397000000.0,,2194000000.0,331000000.0,4481000000.0,1618000000.0,1618000000.0,214000000.0,-489000000.0,,,,-797000000.0,20180000000.0,18562000000.0,15699000000.0,-221000000.0,,2194000000.0,2194000000.0,CVE
2018-12-31,,,-3926000000.0,,-2669000000.0,1020000000.0,3973000000.0,-1668000000.0,-1668000000.0,367000000.0,-516000000.0,,,,-1010000000.0,20843000000.0,22511000000.0,16870000000.0,-2258000000.0,247000000.0,-2916000000.0,-2669000000.0,CVE
2017-12-31,36000000.0,,2216000000.0,,3366000000.0,260000000.0,3312000000.0,-641000000.0,-641000000.0,952000000.0,-571000000.0,,,,-52000000.0,17043000000.0,17684000000.0,13731000000.0,2857000000.0,1098000000.0,2268000000.0,3366000000.0,CVE
