,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-10-31,,,11533095.0,,11533095.0,25365597.0,160368981.0,135003384.0,135003384.0,,-21424891.0,,,,0.0,160368981.0,25365597.0,0.0,-123470289.0,,11533095.0,11533095.0,NZF
2019-10-31,,,334904972.0,,334904972.0,25750350.0,166159469.0,140409119.0,140409119.0,,-33617306.0,,,,0.0,166159469.0,25750350.0,0.0,194495853.0,,334904972.0,334904972.0,NZF
2018-10-31,,,-18732903.0,,-18732903.0,25325435.0,168495371.0,143169936.0,143169936.0,,-28690022.0,,,,0.0,168495371.0,25325435.0,0.0,-161902839.0,,-18732903.0,-18732903.0,NZF
2017-10-31,,,84179706.0,,84179706.0,30307523.0,170941416.0,140633893.0,140633893.0,,-16515175.0,,,,0.0,170941416.0,30307523.0,0.0,-56454187.0,,84179706.0,84179706.0,NZF
