,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-12-31,,,-91361000.0,,-91361000.0,15288000.0,-36220000.0,-51508000.0,-51508000.0,,,,,,0.0,0.0,51508000.0,36220000.0,-39853000.0,,-91361000.0,-91361000.0,NKTX
2019-12-31,,,-21076000.0,,-21076000.0,5247000.0,-17102000.0,-22349000.0,-22349000.0,,-473000.0,,,,0.0,115000.0,22464000.0,17217000.0,1273000.0,,-21076000.0,-21076000.0,NKTX
2018-12-31,,,-274503.0,,-274503.0,2654239.0,2297790.0,-356449.0,-356449.0,,-473000.0,,,,0.0,6550000.0,6906449.0,4252210.0,81946.0,,-274503.0,-274503.0,NKTX
