,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-12-31,,,-262243000.0,,-262194000.0,78703000.0,-162386000.0,-241089000.0,-241089000.0,,-10960000.0,,,,-49000.0,13284000.0,254373000.0,175670000.0,-21154000.0,,-262194000.0,-262194000.0,ZY
2019-12-31,,,-236795000.0,,-236803000.0,81885000.0,-137938000.0,-219823000.0,-219823000.0,,-2943000.0,,,,8000.0,15419000.0,235242000.0,153357000.0,-16972000.0,,-236803000.0,-236803000.0,ZY
